client_id,statut,age,region,canal_principal,nb_produits,prime_totale_annuelle,ltv_estimee,satisfaction_moy,nb_interactions_total,segment,segment_nom,score_churn,nba_produit,nba_proba
CLI04225,prospect,75,IDF,email,1,620.93,0.0,5.0,2,3,Clients basiques matures,0.8207,auto,0.1444
CLI04226,client_actif,42,BFC,web,2,772.09,17758.0,6.6,5,3,Clients basiques matures,0.0103,auto,0.7716
CLI04227,client_inactif,64,PACA,agence,2,1053.54,1054.0,6.5,2,0,Clients basiques seniors,0.0629,prevoyance,0.4334
CLI04228,client_inactif,55,NAQ,web,1,581.52,5815.0,7.0,1,3,Clients basiques matures,0.1256,habitation,0.2798
CLI04229,client_inactif,32,IDF,app_mobile,1,537.47,17737.0,5.67,3,0,Clients basiques seniors,0.8097,prevoyance,0.1752
CLI04230,client_inactif,38,NAQ,web,1,511.15,13801.0,5.0,3,3,Clients basiques matures,0.8003,prevoyance,0.1768
CLI04231,résilié,52,OCC,web,5,4587.04,59632.0,3.5,2,2,Clients premium matures,0.6094,sante,0.2396
CLI04232,client_actif,74,PACA,web,2,888.2,0.0,6.0,21,2,Clients premium matures,0.0,prevoyance,0.7899
CLI04233,client_actif,70,NAQ,web,4,4068.07,0.0,6.06,16,1,Clients premium jeunes,0.0113,habitation,0.9394
CLI04234,prospect,70,BFC,telephone,3,3664.37,0.0,8.75,4,2,Clients premium matures,0.024,auto,0.5738
CLI04235,prospect,63,BFC,agence,2,631.25,1262.0,7.33,3,0,Clients basiques seniors,0.07,auto,0.7317
CLI04236,client_actif,69,IDF,email,3,2125.26,0.0,5.83,12,2,Clients premium matures,0.0157,auto,0.3501
CLI04237,prospect,31,IDF,app_mobile,1,733.75,24948.0,6.0,3,0,Clients basiques seniors,0.8538,auto,0.1471
CLI04238,client_actif,53,NAQ,web,3,3003.03,36036.0,6.11,19,3,Clients basiques matures,0.0154,epargne,0.7626
CLI04239,client_actif,29,BFC,web,1,2351.81,84665.0,6.0,10,3,Clients basiques matures,0.0158,sante,0.4593
CLI04240,prospect,34,NAQ,web,3,2236.23,69323.0,6.5,2,1,Clients premium jeunes,0.1173,prevoyance,0.9017
CLI04241,résilié,56,OCC,web,1,560.33,5043.0,5.0,1,3,Clients basiques matures,0.9053,auto,0.1689
CLI04242,prospect,26,PACA,agence,3,2530.4,98686.0,6.0,7,1,Clients premium jeunes,0.0136,habitation,0.9145
CLI04243,client_inactif,52,BFC,app_mobile,1,499.51,6494.0,5.0,4,0,Clients basiques seniors,0.0311,habitation,0.53
CLI04244,client_actif,77,ARA,app_mobile,4,3609.35,0.0,5.75,16,2,Clients premium matures,0.0121,prevoyance,0.9475
CLI04245,résilié,30,BFC,web,1,1069.44,37430.0,6.33,3,3,Clients basiques matures,0.8388,sante,0.1499
CLI04246,client_inactif,32,OCC,web,3,2047.12,67555.0,5.75,4,1,Clients premium jeunes,0.0128,habitation,0.7925
CLI04247,client_actif,35,BFC,web,2,1771.68,53150.0,6.95,20,3,Clients basiques matures,0.0088,habitation,0.5777
CLI04248,client_actif,68,OCC,web,2,878.9,0.0,6.3,23,3,Clients basiques matures,0.0055,prevoyance,0.7691
CLI04249,prospect,50,BFC,agence,2,879.32,13190.0,7.6,5,0,Clients basiques seniors,0.0146,prevoyance,0.7961
CLI04250,résilié,23,OCC,web,4,4454.19,187076.0,7.0,1,1,Clients premium jeunes,0.9351,sante,0.1215
CLI04251,client_inactif,76,IDF,agence,1,331.93,0.0,5.0,2,0,Clients basiques seniors,0.6009,habitation,0.1766
CLI04252,client_inactif,44,NAQ,app_mobile,4,4149.81,87146.0,6.5,2,2,Clients premium matures,0.1317,sante,0.6913
CLI04253,client_actif,40,BFC,web,2,1522.73,38068.0,5.7,23,3,Clients basiques matures,0.0128,habitation,0.7309
CLI04254,client_actif,76,PACA,telephone,3,2618.29,0.0,6.82,22,3,Clients basiques matures,0.0165,auto,0.6051
CLI04255,client_inactif,44,IDF,app_mobile,2,703.89,14782.0,6.33,3,0,Clients basiques seniors,0.1065,prevoyance,0.5903
CLI04256,client_actif,51,OCC,web,2,822.07,11509.0,6.0,24,3,Clients basiques matures,0.0088,habitation,0.5921
CLI04257,client_actif,73,PACA,telephone,4,3021.6,0.0,6.14,7,3,Clients basiques matures,0.0142,prevoyance,0.6228
CLI04258,prospect,63,IDF,web,2,3013.34,6027.0,7.29,7,3,Clients basiques matures,0.0099,epargne,0.5203
CLI04259,résilié,55,ARA,web,2,1947.18,19472.0,5.5,2,3,Clients basiques matures,0.8962,sante,0.1481
CLI04260,prospect,31,BFC,agence,1,229.33,7797.0,7.29,7,0,Clients basiques seniors,0.011,prevoyance,0.4949
CLI04261,client_actif,53,BFC,agence,1,250.78,3009.0,6.3,10,0,Clients basiques seniors,0.003,prevoyance,0.4795
CLI04262,client_actif,70,OCC,web,2,1785.87,0.0,6.23,13,3,Clients basiques matures,0.0083,habitation,0.6231
CLI04263,client_inactif,25,IDF,web,3,1984.51,79380.0,7.67,3,3,Clients basiques matures,0.8301,auto,0.1081
CLI04264,client_actif,79,IDF,telephone,2,812.19,0.0,5.67,6,3,Clients basiques matures,0.011,auto,0.7663
CLI04265,client_actif,52,OCC,web,1,1048.03,13624.0,6.46,24,3,Clients basiques matures,0.0088,auto,0.2967
CLI04266,prospect,36,ARA,web,2,1903.51,55202.0,8.0,6,3,Clients basiques matures,0.0165,sante,0.2725
CLI04267,client_inactif,47,BFC,app_mobile,2,2844.34,51198.0,5.67,3,0,Clients basiques seniors,0.0921,epargne,0.6515
CLI04268,résilié,31,NAQ,telephone,2,1548.38,52645.0,5.0,2,3,Clients basiques matures,0.9396,sante,0.1557
CLI04269,client_inactif,76,ARA,web,4,2406.66,0.0,5.67,3,3,Clients basiques matures,0.0664,habitation,0.834
CLI04270,client_actif,37,OCC,agence,3,3670.22,102766.0,6.5,22,1,Clients premium jeunes,0.0206,sante,0.8336
CLI04271,résilié,66,NAQ,app_mobile,1,502.85,0.0,5.33,3,0,Clients basiques seniors,0.8628,prevoyance,0.1543
CLI04272,client_actif,42,IDF,app_mobile,4,4168.37,95873.0,5.73,22,2,Clients premium matures,0.0157,epargne,0.8929
CLI04273,client_actif,57,ARA,agence,2,676.2,5410.0,7.11,19,0,Clients basiques seniors,0.0103,prevoyance,0.5184
CLI04274,client_actif,41,ARA,email,3,3384.55,81229.0,6.85,13,1,Clients premium jeunes,0.0126,habitation,0.7586
CLI04275,client_actif,31,BFC,web,1,569.91,19377.0,6.0,9,3,Clients basiques matures,0.0068,habitation,0.4802
CLI04276,client_inactif,43,BFC,web,3,1770.85,38959.0,6.5,4,3,Clients basiques matures,0.0088,prevoyance,0.4173
CLI04277,client_actif,55,NAQ,telephone,1,1905.93,19059.0,7.06,17,3,Clients basiques matures,0.0088,sante,0.3245
CLI04278,client_actif,40,IDF,agence,2,1105.9,27648.0,6.25,12,0,Clients basiques seniors,0.0068,habitation,0.8392
CLI04279,client_actif,39,ARA,app_mobile,1,1052.03,27353.0,6.58,19,0,Clients basiques seniors,0.1381,sante,0.1777
CLI04280,prospect,65,NAQ,app_mobile,1,468.39,0.0,7.0,1,0,Clients basiques seniors,0.0994,habitation,0.3914
CLI04281,client_actif,74,ARA,agence,1,245.23,0.0,7.14,7,0,Clients basiques seniors,0.0,prevoyance,0.3782
CLI04282,client_actif,36,BFC,agence,1,622.66,18057.0,6.43,21,0,Clients basiques seniors,0.0068,prevoyance,0.441
CLI04283,prospect,49,IDF,telephone,1,1121.81,17949.0,7.17,6,3,Clients basiques matures,0.0103,auto,0.2673
CLI04284,client_actif,68,IDF,app_mobile,3,2241.74,0.0,6.41,17,2,Clients premium matures,0.0125,auto,0.8852
CLI04285,client_actif,20,PACA,web,1,644.3,28993.0,6.19,21,3,Clients basiques matures,0.0068,prevoyance,0.436
CLI04286,client_inactif,59,NAQ,agence,2,2148.6,12892.0,9.0,2,0,Clients basiques seniors,0.0762,sante,0.4728
CLI04287,client_actif,36,BFC,app_mobile,1,370.55,10746.0,5.88,17,0,Clients basiques seniors,0.0072,habitation,0.5773
CLI04288,client_inactif,26,BFC,app_mobile,4,3659.57,142723.0,6.75,4,2,Clients premium matures,0.0035,epargne,0.932
CLI04289,résilié,45,BFC,app_mobile,4,3807.79,76156.0,5.0,1,1,Clients premium jeunes,0.9398,sante,0.2778
CLI04290,client_inactif,37,OCC,web,1,290.4,8131.0,5.0,1,3,Clients basiques matures,0.0853,auto,0.5182
CLI04291,client_actif,62,ARA,app_mobile,2,1952.83,5858.0,6.16,19,0,Clients basiques seniors,0.0165,sante,0.6763
CLI04292,client_actif,24,IDF,agence,1,636.08,26079.0,5.73,11,0,Clients basiques seniors,0.0932,prevoyance,0.1714
CLI04293,résilié,31,ARA,agence,4,4050.56,137719.0,7.0,2,1,Clients premium jeunes,0.8966,sante,0.2231
CLI04294,client_actif,26,ARA,app_mobile,2,2364.28,92207.0,6.09,11,2,Clients premium matures,0.0,prevoyance,0.5863
CLI04295,client_actif,76,OCC,web,1,270.95,0.0,6.17,24,3,Clients basiques matures,0.0089,auto,0.3839
CLI04296,client_actif,77,IDF,app_mobile,1,300.03,0.0,6.43,21,0,Clients basiques seniors,0.0077,prevoyance,0.3751
CLI04297,prospect,72,PACA,agence,1,261.49,0.0,7.0,1,0,Clients basiques seniors,0.0651,prevoyance,0.405
CLI04298,résilié,74,BFC,app_mobile,2,689.01,0.0,5.67,3,0,Clients basiques seniors,0.8574,habitation,0.2106
CLI04299,client_actif,77,NAQ,agence,3,2056.09,0.0,6.0,6,2,Clients premium matures,0.0,auto,0.3729
CLI04300,client_actif,36,ARA,app_mobile,2,1065.34,30895.0,6.48,23,0,Clients basiques seniors,0.1397,prevoyance,0.1791
CLI04301,client_actif,64,OCC,web,2,1652.41,1652.0,6.0,22,3,Clients basiques matures,0.0129,habitation,0.7217
CLI04302,client_actif,69,OCC,agence,1,390.81,0.0,6.83,6,0,Clients basiques seniors,0.0063,habitation,0.4554
CLI04303,prospect,31,NAQ,web,1,332.88,11318.0,5.33,3,3,Clients basiques matures,0.8364,auto,0.205
CLI04304,client_actif,73,NAQ,app_mobile,1,484.61,0.0,5.65,17,0,Clients basiques seniors,0.0138,habitation,0.4874
CLI04305,client_inactif,55,IDF,web,3,2516.05,25160.0,3.5,2,3,Clients basiques matures,0.059,auto,0.4553
CLI04306,client_actif,70,ARA,web,1,261.65,0.0,6.5,22,3,Clients basiques matures,0.0028,auto,0.3789
CLI04307,client_inactif,78,ARA,app_mobile,2,1440.51,0.0,6.33,3,0,Clients basiques seniors,0.0696,auto,0.3308
CLI04308,client_actif,53,NAQ,app_mobile,1,2006.06,24073.0,5.57,23,0,Clients basiques seniors,0.0237,sante,0.4532
CLI04309,client_actif,57,BFC,agence,1,750.62,6005.0,7.11,9,0,Clients basiques seniors,0.0153,habitation,0.3131
CLI04310,client_actif,34,PACA,agence,2,689.83,21385.0,6.17,18,0,Clients basiques seniors,0.0088,auto,0.815
CLI04311,client_actif,47,ARA,agence,2,3375.96,60767.0,6.33,9,0,Clients basiques seniors,0.014,auto,0.3733
CLI04312,client_inactif,26,OCC,app_mobile,2,779.02,30382.0,5.75,4,0,Clients basiques seniors,0.1447,prevoyance,0.2667
CLI04313,client_inactif,50,BFC,agence,2,1097.38,16461.0,7.67,3,0,Clients basiques seniors,0.8886,prevoyance,0.1302
CLI04314,client_actif,73,NAQ,app_mobile,2,1081.14,0.0,6.67,6,0,Clients basiques seniors,0.0098,habitation,0.4121
CLI04315,client_actif,69,ARA,app_mobile,1,1025.49,0.0,6.71,14,0,Clients basiques seniors,0.0022,auto,0.2789
CLI04316,client_inactif,42,IDF,app_mobile,2,729.19,16771.0,5.5,4,0,Clients basiques seniors,0.0072,prevoyance,0.6398
CLI04317,client_actif,31,NAQ,telephone,3,3125.33,106261.0,6.42,19,1,Clients premium jeunes,0.0206,sante,0.8937
CLI04318,client_actif,28,OCC,web,1,2040.08,75483.0,6.3,20,3,Clients basiques matures,0.0183,sante,0.371
CLI04319,résilié,70,IDF,telephone,2,2027.28,0.0,9.5,2,3,Clients basiques matures,0.8553,prevoyance,0.0476
CLI04320,client_actif,52,NAQ,web,1,482.87,6277.0,6.0,13,3,Clients basiques matures,0.1308,auto,0.1576
CLI04321,résilié,58,NAQ,web,1,460.01,3220.0,6.0,3,3,Clients basiques matures,0.8811,auto,0.1427
CLI04322,client_actif,76,ARA,web,2,1662.11,0.0,5.86,22,3,Clients basiques matures,0.0122,auto,0.6588
CLI04323,client_inactif,31,IDF,agence,4,4193.98,142595.0,7.0,2,1,Clients premium jeunes,0.1034,sante,0.7156
CLI04324,client_actif,47,NAQ,web,4,3418.11,61526.0,6.0,17,1,Clients premium jeunes,0.0136,auto,0.8735
CLI04325,client_actif,58,BFC,telephone,1,733.27,5133.0,7.0,21,3,Clients basiques matures,0.0857,auto,0.1005
CLI04326,client_actif,21,OCC,telephone,2,1106.73,48696.0,6.25,20,3,Clients basiques matures,0.0068,habitation,0.8675
CLI04327,client_actif,76,IDF,agence,2,2475.5,0.0,6.88,8,0,Clients basiques seniors,0.0141,sante,0.6618
CLI04328,client_actif,21,BFC,app_mobile,1,325.23,14310.0,5.93,14,0,Clients basiques seniors,0.0108,prevoyance,0.5726
CLI04329,client_actif,45,ARA,telephone,3,4045.49,80910.0,7.58,12,2,Clients premium matures,0.0106,epargne,0.9769
CLI04330,prospect,25,PACA,telephone,3,2986.11,119444.0,7.8,5,1,Clients premium jeunes,0.0035,auto,0.4285
CLI04331,client_inactif,19,NAQ,app_mobile,4,3471.84,159705.0,5.5,2,1,Clients premium jeunes,0.0797,prevoyance,0.6464
CLI04332,client_actif,58,PACA,agence,1,536.47,3755.0,6.25,20,0,Clients basiques seniors,0.0111,prevoyance,0.4305
CLI04333,prospect,78,NAQ,app_mobile,1,565.52,0.0,3.67,3,0,Clients basiques seniors,0.0989,habitation,0.5289
CLI04334,client_actif,63,BFC,app_mobile,3,1502.71,3005.0,6.83,12,2,Clients premium matures,0.0,sante,0.7025
CLI04335,prospect,39,NAQ,web,3,3780.74,98299.0,4.8,5,1,Clients premium jeunes,0.0245,prevoyance,0.6811
CLI04336,client_actif,58,ARA,app_mobile,4,4569.48,31986.0,5.94,18,2,Clients premium matures,0.0219,prevoyance,0.9009
CLI04337,prospect,73,ARA,web,1,1999.86,0.0,7.4,5,3,Clients basiques matures,0.0063,sante,0.1476
CLI04338,client_inactif,72,ARA,app_mobile,2,1784.02,0.0,7.0,1,0,Clients basiques seniors,0.7486,sante,0.1697
CLI04339,prospect,33,IDF,agence,2,1825.1,58403.0,7.0,1,0,Clients basiques seniors,0.0916,habitation,0.6224
CLI04340,client_actif,46,IDF,email,1,1071.35,20356.0,6.86,7,0,Clients basiques seniors,0.011,auto,0.2813
CLI04341,client_inactif,79,NAQ,email,2,3195.12,0.0,8.0,4,0,Clients basiques seniors,0.0198,sante,0.3362
CLI04342,client_inactif,66,IDF,app_mobile,2,1251.45,0.0,6.75,4,0,Clients basiques seniors,0.1725,prevoyance,0.1261
CLI04343,prospect,65,NAQ,agence,1,1715.39,0.0,6.29,7,0,Clients basiques seniors,0.0107,sante,0.3566
CLI04344,client_inactif,47,IDF,web,1,2154.98,38790.0,6.0,3,3,Clients basiques matures,0.697,epargne,0.4201
CLI04345,client_actif,29,NAQ,agence,2,987.84,35562.0,6.79,14,0,Clients basiques seniors,0.0088,prevoyance,0.8308
CLI04346,client_inactif,52,IDF,web,2,2452.91,31888.0,8.0,2,3,Clients basiques matures,0.0657,sante,0.172
CLI04347,client_actif,28,OCC,web,4,4261.82,157687.0,6.95,22,2,Clients premium matures,0.0035,sante,0.3425
CLI04348,client_actif,63,ARA,agence,1,729.12,1458.0,7.14,14,0,Clients basiques seniors,0.0063,sante,0.3201
CLI04349,résilié,67,OCC,web,1,544.46,0.0,9.5,2,3,Clients basiques matures,0.7919,auto,0.0609
CLI04350,client_actif,38,IDF,web,5,4173.74,112691.0,6.06,17,2,Clients premium matures,0.0102,auto,0.9558
CLI04351,client_actif,38,IDF,telephone,4,5032.71,135883.0,6.0,19,1,Clients premium jeunes,0.0106,habitation,0.7559
CLI04352,client_actif,22,OCC,web,1,1167.84,50217.0,6.57,7,3,Clients basiques matures,0.1558,sante,0.1471
CLI04353,prospect,65,BFC,web,3,3003.75,0.0,7.2,5,3,Clients basiques matures,0.015,sante,0.5771
CLI04354,prospect,37,NAQ,web,1,414.19,11597.0,6.17,6,3,Clients basiques matures,0.0145,habitation,0.4923
CLI04355,prospect,54,ARA,web,1,1391.75,15309.0,6.8,5,3,Clients basiques matures,0.011,auto,0.2363
CLI04356,client_actif,20,NAQ,web,1,565.99,25470.0,5.75,8,3,Clients basiques matures,0.0072,habitation,0.5077
CLI04357,client_actif,61,BFC,agence,1,1102.12,4408.0,6.86,21,0,Clients basiques seniors,0.0153,auto,0.2655
CLI04358,client_actif,50,ARA,web,3,3916.42,58746.0,6.2,10,2,Clients premium matures,0.0082,epargne,0.9759
CLI04359,prospect,70,PACA,telephone,3,2212.17,0.0,7.0,5,3,Clients basiques matures,0.0188,auto,0.6637
CLI04360,client_actif,78,ARA,web,5,4372.46,0.0,5.53,19,2,Clients premium matures,0.0202,prevoyance,0.9504
CLI04361,résilié,26,NAQ,app_mobile,3,3292.15,128394.0,7.5,2,2,Clients premium matures,0.8634,epargne,0.1349
CLI04362,client_actif,78,ARA,agence,2,2927.13,0.0,6.86,21,0,Clients basiques seniors,0.0252,auto,0.4052
CLI04363,client_actif,26,PACA,agence,3,1979.34,77194.0,5.6,5,2,Clients premium matures,0.0,prevoyance,0.9408
CLI04364,client_inactif,21,PACA,agence,5,4870.45,214300.0,8.0,1,2,Clients premium matures,0.0367,auto,0.5402
CLI04365,client_inactif,52,IDF,telephone,3,2094.09,27223.0,8.0,1,3,Clients basiques matures,0.0864,auto,0.2778
CLI04366,client_actif,34,PACA,web,3,2221.45,68865.0,5.29,7,1,Clients premium jeunes,0.0147,habitation,0.9544
CLI04367,client_inactif,51,OCC,app_mobile,4,4217.06,59039.0,5.0,1,1,Clients premium jeunes,0.0955,epargne,0.682
CLI04368,client_actif,41,NAQ,telephone,1,1890.29,45367.0,6.55,20,3,Clients basiques matures,0.0103,sante,0.3503
CLI04369,client_inactif,49,OCC,web,3,3322.04,53153.0,6.0,4,3,Clients basiques matures,0.1395,sante,0.1936
CLI04370,client_actif,18,BFC,web,4,2845.64,133745.0,5.38,16,1,Clients premium jeunes,0.0059,epargne,0.9061
CLI04371,client_actif,25,OCC,web,5,4479.56,179182.0,6.09,11,1,Clients premium jeunes,0.019,sante,0.9064
CLI04372,prospect,62,NAQ,agence,1,1090.8,3272.0,7.0,1,0,Clients basiques seniors,0.1243,auto,0.2638
CLI04373,client_inactif,40,BFC,web,2,1690.82,42270.0,9.0,2,3,Clients basiques matures,0.094,sante,0.2195
CLI04374,client_actif,64,OCC,web,3,1860.06,1860.0,6.6,5,3,Clients basiques matures,0.0095,prevoyance,0.9209
CLI04375,client_actif,57,OCC,app_mobile,1,333.44,2668.0,6.25,8,0,Clients basiques seniors,0.1061,prevoyance,0.1613
CLI04376,client_actif,29,NAQ,agence,2,949.77,34192.0,6.53,15,0,Clients basiques seniors,0.0088,habitation,0.875
CLI04377,résilié,71,OCC,web,1,624.2,0.0,4.67,3,3,Clients basiques matures,0.8455,auto,0.1624
CLI04378,client_inactif,29,PACA,web,1,277.69,9997.0,6.0,4,3,Clients basiques matures,0.0817,prevoyance,0.1917
CLI04379,client_actif,63,NAQ,agence,2,2461.78,4924.0,6.56,9,0,Clients basiques seniors,0.011,sante,0.7016
CLI04380,client_actif,64,NAQ,telephone,2,1804.0,1804.0,6.5,6,3,Clients basiques matures,0.0083,auto,0.6225
CLI04381,client_actif,32,NAQ,agence,2,1596.41,52682.0,7.0,15,0,Clients basiques seniors,0.0088,prevoyance,0.7043
CLI04382,client_actif,58,OCC,agence,2,1699.31,11895.0,6.86,22,0,Clients basiques seniors,0.0103,auto,0.301
CLI04383,résilié,36,PACA,app_mobile,1,665.67,19304.0,3.0,1,0,Clients basiques seniors,0.8433,auto,0.2603
CLI04384,prospect,43,NAQ,web,1,232.53,5116.0,5.0,5,3,Clients basiques matures,0.0,prevoyance,0.5293
CLI04385,client_actif,69,ARA,app_mobile,1,708.72,0.0,7.58,12,0,Clients basiques seniors,0.0092,habitation,0.2823
CLI04386,client_actif,46,NAQ,telephone,1,2287.07,43454.0,6.57,7,3,Clients basiques matures,0.0227,sante,0.2846
CLI04387,client_actif,39,IDF,app_mobile,2,1826.31,47484.0,5.81,21,0,Clients basiques seniors,0.0143,auto,0.3433
CLI04388,client_actif,57,ARA,telephone,3,2992.94,23944.0,6.55,20,2,Clients premium matures,0.0015,epargne,0.4768
CLI04389,client_actif,38,NAQ,email,1,335.7,9064.0,6.2,5,0,Clients basiques seniors,0.0068,prevoyance,0.5073
CLI04390,prospect,68,OCC,web,1,379.66,0.0,5.43,7,3,Clients basiques matures,0.016,habitation,0.5162
CLI04391,client_actif,55,NAQ,web,3,3616.01,36160.0,6.88,17,1,Clients premium jeunes,0.0185,prevoyance,0.6342
CLI04392,client_actif,37,PACA,web,1,1767.82,49499.0,4.8,5,3,Clients basiques matures,0.0265,sante,0.4035
CLI04393,client_actif,74,NAQ,app_mobile,5,4227.35,0.0,7.12,17,2,Clients premium matures,0.0055,habitation,0.8031
CLI04394,prospect,46,NAQ,web,3,2155.95,40963.0,5.67,6,3,Clients basiques matures,0.0165,habitation,0.745
CLI04395,client_inactif,68,OCC,telephone,1,739.29,0.0,4.0,1,3,Clients basiques matures,0.7594,auto,0.1792
CLI04396,client_actif,21,OCC,web,1,613.84,27009.0,8.14,7,3,Clients basiques matures,0.1006,auto,0.1055
CLI04397,client_actif,72,OCC,web,2,956.53,0.0,5.57,21,3,Clients basiques matures,0.0138,prevoyance,0.7747
CLI04398,client_inactif,24,NAQ,web,1,286.65,11753.0,6.75,4,3,Clients basiques matures,0.1221,prevoyance,0.1747
CLI04399,client_actif,45,NAQ,telephone,1,760.08,15202.0,6.4,10,3,Clients basiques matures,0.1009,auto,0.1257
CLI04400,client_actif,45,IDF,agence,1,497.29,9946.0,5.62,8,0,Clients basiques seniors,0.0091,habitation,0.5286
CLI04401,client_actif,21,PACA,telephone,3,2137.81,94064.0,6.8,10,1,Clients premium jeunes,0.0116,auto,0.8991
CLI04402,client_actif,39,ARA,email,2,1937.32,50370.0,6.0,17,1,Clients premium jeunes,0.0136,prevoyance,0.5609
CLI04403,client_actif,29,ARA,app_mobile,1,251.92,9069.0,6.8,20,0,Clients basiques seniors,0.0951,prevoyance,0.2116
CLI04404,client_actif,62,PACA,web,3,2325.46,6976.0,6.3,20,2,Clients premium matures,0.0141,habitation,0.9057
CLI04405,client_inactif,49,BFC,web,2,977.7,15643.0,6.33,3,3,Clients basiques matures,0.092,habitation,0.4558
CLI04406,client_inactif,39,IDF,web,2,628.68,16346.0,4.75,4,3,Clients basiques matures,0.0163,habitation,0.6847
CLI04407,client_actif,61,PACA,agence,1,1997.52,7990.0,6.61,18,0,Clients basiques seniors,0.013,sante,0.2382
CLI04408,prospect,19,IDF,web,2,786.54,36181.0,7.0,5,3,Clients basiques matures,0.0068,prevoyance,0.6065
CLI04409,client_actif,41,BFC,web,5,4918.62,118047.0,6.42,19,1,Clients premium jeunes,0.0206,Portefeuille complet,0.0
CLI04410,client_actif,51,IDF,agence,1,605.36,8475.0,6.21,19,0,Clients basiques seniors,0.0133,habitation,0.4366
CLI04411,prospect,44,OCC,agence,1,964.03,20245.0,8.0,3,0,Clients basiques seniors,0.7255,sante,0.1525
CLI04412,client_inactif,72,PACA,agence,1,754.55,0.0,6.0,1,0,Clients basiques seniors,0.0727,habitation,0.3253
CLI04413,client_actif,58,ARA,app_mobile,1,1357.12,9500.0,7.0,16,0,Clients basiques seniors,0.011,auto,0.2311
CLI04414,résilié,18,NAQ,telephone,2,947.26,44521.0,10.0,1,3,Clients basiques matures,0.8638,prevoyance,0.1119
CLI04415,client_inactif,25,BFC,app_mobile,3,2235.49,89420.0,5.5,2,1,Clients premium jeunes,0.1408,sante,0.4742
CLI04416,client_inactif,40,NAQ,web,4,3544.58,88614.0,7.0,4,2,Clients premium matures,0.0246,sante,0.5314
CLI04417,client_actif,55,NAQ,agence,1,235.45,2354.0,7.11,19,0,Clients basiques seniors,0.0,prevoyance,0.4765
CLI04418,client_actif,23,PACA,email,2,2664.9,111926.0,6.0,7,1,Clients premium jeunes,0.0223,epargne,0.6582
CLI04419,client_actif,39,NAQ,web,2,1466.1,38119.0,6.06,17,3,Clients basiques matures,0.0229,auto,0.7032
CLI04420,client_actif,42,IDF,app_mobile,2,3278.72,75411.0,6.0,17,1,Clients premium jeunes,0.0257,sante,0.5521
CLI04421,client_actif,35,NAQ,app_mobile,2,2783.61,83508.0,6.61,23,1,Clients premium jeunes,0.0113,prevoyance,0.5101
CLI04422,client_actif,34,IDF,web,1,2347.01,72757.0,6.33,12,3,Clients basiques matures,0.0205,sante,0.3852
