contrat_id,client_id,produit,date_souscription,prime_annuelle,statut_contrat,nb_sinistres
CTR008151,CLI03692,auto,2020-05-12,766.91,en_renouvellement,0
CTR008152,CLI03692,sante,2023-06-21,1238.88,actif,3
CTR008153,CLI03693,auto,2022-11-09,730.48,résilié,0
CTR008154,CLI03693,prevoyance,2024-05-07,537.34,résilié,1
CTR008155,CLI03694,sante,2020-11-28,1220.39,suspendu,2
CTR008156,CLI03694,auto,2012-03-25,726.26,suspendu,0
CTR008157,CLI03695,sante,2017-09-05,1034.46,résilié,2
CTR008158,CLI03695,prevoyance,2009-02-23,378.05,résilié,1
CTR008159,CLI03695,epargne,2013-03-31,1771.06,résilié,0
CTR008160,CLI03695,habitation,2022-12-13,292.81,résilié,0
CTR008161,CLI03696,auto,2021-11-30,687.29,suspendu,0
CTR008162,CLI03696,sante,2013-12-03,1254.66,suspendu,0
CTR008163,CLI03696,prevoyance,2019-02-25,413.46,suspendu,0
CTR008164,CLI03696,epargne,2024-03-23,1701.52,en_renouvellement,0
CTR008165,CLI03696,habitation,2016-03-24,235.19,résilié,0
CTR008166,CLI03697,prevoyance,2019-06-01,420.18,en_renouvellement,0
CTR008167,CLI03698,epargne,2020-01-04,1797.4,actif,0
CTR008168,CLI03699,sante,2022-01-13,1349.79,actif,3
CTR008169,CLI03700,habitation,2022-06-12,269.46,actif,0
CTR008170,CLI03700,prevoyance,2022-11-23,443.17,en_renouvellement,0
CTR008171,CLI03701,sante,2021-11-20,1082.93,actif,0
CTR008172,CLI03702,epargne,2021-01-06,2142.7,résilié,0
CTR008173,CLI03702,sante,2024-05-18,1064.41,en_renouvellement,0
CTR008174,CLI03703,epargne,2024-12-30,1719.54,actif,1
CTR008175,CLI03704,auto,2015-10-04,543.91,actif,0
CTR008176,CLI03704,habitation,2005-01-05,319.2,actif,1
CTR008177,CLI03705,habitation,2023-12-05,306.39,actif,0
CTR008178,CLI03706,habitation,2021-08-09,307.57,actif,2
CTR008179,CLI03706,sante,2022-02-20,1347.18,suspendu,2
CTR008180,CLI03706,auto,2018-11-05,743.06,actif,1
CTR008181,CLI03707,habitation,2024-11-15,333.92,actif,1
CTR008182,CLI03708,epargne,2011-02-12,1629.21,actif,2
CTR008183,CLI03709,habitation,2024-06-18,311.54,actif,0
CTR008184,CLI03709,epargne,2022-04-24,2039.24,actif,0
CTR008185,CLI03709,auto,2023-11-19,746.27,actif,0
CTR008186,CLI03709,sante,2022-06-04,1332.08,actif,0
CTR008187,CLI03710,auto,2023-01-25,687.49,résilié,0
CTR008188,CLI03710,prevoyance,2016-02-25,368.24,actif,0
CTR008189,CLI03710,sante,2018-01-09,1113.6,actif,0
CTR008190,CLI03711,prevoyance,2024-06-12,469.17,actif,1
CTR008191,CLI03712,auto,2023-08-13,767.08,actif,0
CTR008192,CLI03713,sante,2020-08-02,1382.81,actif,0
CTR008193,CLI03713,auto,2015-05-29,730.35,actif,0
CTR008194,CLI03713,habitation,2014-02-01,232.25,actif,1
CTR008195,CLI03714,prevoyance,2015-04-05,413.23,actif,0
CTR008196,CLI03714,epargne,2011-05-24,2197.32,en_renouvellement,0
CTR008197,CLI03715,prevoyance,2014-06-18,529.96,actif,0
CTR008198,CLI03715,sante,2018-04-20,1414.98,actif,0
CTR008199,CLI03715,habitation,2022-12-24,244.49,en_renouvellement,0
CTR008200,CLI03716,habitation,2017-03-20,288.53,en_renouvellement,0
CTR008201,CLI03716,auto,2014-08-11,573.84,actif,1
CTR008202,CLI03717,auto,2024-12-31,553.97,résilié,2
CTR008203,CLI03718,auto,2017-01-21,609.96,suspendu,3
CTR008204,CLI03718,epargne,2022-04-28,1880.04,actif,0
CTR008205,CLI03719,auto,2018-05-31,628.27,actif,0
CTR008206,CLI03719,prevoyance,2017-01-25,445.98,actif,0
CTR008207,CLI03719,sante,2012-01-04,1287.75,actif,0
CTR008208,CLI03720,auto,2016-12-05,595.75,en_renouvellement,0
CTR008209,CLI03720,habitation,2002-11-29,308.18,actif,0
CTR008210,CLI03720,prevoyance,2003-05-07,498.75,suspendu,1
CTR008211,CLI03720,sante,2014-06-06,1170.1,résilié,1
CTR008212,CLI03721,habitation,2024-03-06,292.46,actif,0
CTR008213,CLI03722,epargne,2014-04-24,1742.85,résilié,2
CTR008214,CLI03722,prevoyance,2022-11-22,474.66,résilié,0
CTR008215,CLI03723,auto,2017-07-27,753.39,en_renouvellement,0
CTR008216,CLI03724,prevoyance,2021-11-22,468.84,suspendu,1
CTR008217,CLI03724,epargne,2012-01-26,1935.3,actif,0
CTR008218,CLI03725,auto,2022-12-07,776.73,actif,1
CTR008219,CLI03725,habitation,2023-06-08,242.25,actif,1
CTR008220,CLI03725,sante,2023-08-02,1335.26,actif,0
CTR008221,CLI03725,epargne,2022-03-08,2011.64,actif,0
CTR008222,CLI03726,auto,2021-09-04,740.67,actif,1
CTR008223,CLI03726,sante,2023-06-07,1401.46,actif,2
CTR008224,CLI03727,epargne,2024-12-03,2050.24,actif,2
CTR008225,CLI03727,sante,2024-01-12,960.24,actif,1
CTR008226,CLI03727,auto,2024-02-05,678.92,actif,2
CTR008227,CLI03727,prevoyance,2024-09-28,368.64,actif,2
CTR008228,CLI03728,epargne,2017-10-02,1739.94,actif,0
CTR008229,CLI03728,habitation,2017-02-16,243.23,actif,2
CTR008230,CLI03729,sante,2019-07-15,1181.11,suspendu,0
CTR008231,CLI03729,auto,2021-07-04,707.67,actif,0
CTR008232,CLI03729,prevoyance,2020-05-31,493.48,actif,0
CTR008233,CLI03729,epargne,2022-04-23,2016.25,actif,0
CTR008234,CLI03730,habitation,2024-11-29,251.79,actif,1
CTR008235,CLI03730,sante,2005-11-22,1167.74,actif,1
CTR008236,CLI03730,epargne,2006-05-19,2211.11,actif,1
CTR008237,CLI03731,habitation,2014-09-10,324.43,actif,0
CTR008238,CLI03732,habitation,2020-06-06,290.04,en_renouvellement,3
CTR008239,CLI03733,epargne,2008-05-22,1990.61,actif,0
CTR008240,CLI03733,sante,2007-06-11,1133.23,actif,0
CTR008241,CLI03734,auto,2022-08-24,733.56,actif,2
CTR008242,CLI03735,auto,2010-11-05,625.53,actif,1
CTR008243,CLI03735,habitation,2011-02-16,306.29,actif,2
CTR008244,CLI03736,habitation,2024-09-08,228.18,suspendu,1
CTR008245,CLI03736,sante,2024-12-21,1236.41,actif,0
CTR008246,CLI03737,habitation,2007-06-24,285.92,actif,2
CTR008247,CLI03737,auto,2013-09-26,668.66,actif,0
CTR008248,CLI03737,prevoyance,2020-11-08,443.82,actif,1
CTR008249,CLI03737,epargne,2006-07-27,2249.32,actif,0
CTR008250,CLI03737,sante,2016-12-09,994.35,actif,2
CTR008251,CLI03738,sante,2018-11-03,1349.57,actif,0
CTR008252,CLI03738,auto,2014-04-18,777.36,actif,2
CTR008253,CLI03739,epargne,2015-03-08,1777.89,actif,2
CTR008254,CLI03739,auto,2020-08-27,724.22,actif,1
CTR008255,CLI03739,sante,2018-03-06,1023.33,actif,0
CTR008256,CLI03740,auto,2023-04-02,662.35,actif,3
CTR008257,CLI03740,habitation,2024-04-03,309.07,actif,0
CTR008258,CLI03740,epargne,2023-05-26,1802.82,en_renouvellement,0
CTR008259,CLI03740,sante,2024-01-03,1140.79,actif,0
CTR008260,CLI03741,epargne,2008-11-07,1826.23,résilié,0
CTR008261,CLI03741,habitation,2019-05-07,333.38,résilié,1
CTR008262,CLI03741,prevoyance,2021-09-25,505.18,résilié,2
CTR008263,CLI03741,sante,2010-12-23,1078.3,résilié,2
CTR008264,CLI03742,auto,2016-11-07,661.2,actif,1
CTR008265,CLI03743,habitation,2024-09-14,235.74,actif,0
CTR008266,CLI03743,sante,2021-10-21,1268.7,actif,2
CTR008267,CLI03744,prevoyance,2024-12-11,493.54,en_renouvellement,0
CTR008268,CLI03745,habitation,2022-08-11,289.23,suspendu,0
CTR008269,CLI03745,sante,2024-09-02,1082.99,actif,4
CTR008270,CLI03746,auto,2015-12-13,746.22,suspendu,0
CTR008271,CLI03746,epargne,2020-05-26,2376.17,actif,0
CTR008272,CLI03747,epargne,2010-01-09,2110.88,résilié,0
CTR008273,CLI03747,sante,2011-01-19,1183.01,résilié,0
CTR008274,CLI03747,habitation,2012-06-22,241.73,résilié,0
CTR008275,CLI03748,epargne,2012-02-14,1675.68,résilié,0
CTR008276,CLI03748,habitation,2024-02-19,277.11,résilié,1
CTR008277,CLI03749,habitation,2024-05-02,320.83,actif,0
CTR008278,CLI03749,prevoyance,2024-01-15,381.68,actif,0
CTR008279,CLI03750,prevoyance,2014-08-16,487.82,résilié,2
CTR008280,CLI03750,sante,2023-10-12,1366.7,résilié,2
CTR008281,CLI03750,habitation,2020-01-17,255.58,résilié,0
CTR008282,CLI03750,epargne,2021-07-26,2283.89,résilié,2
CTR008283,CLI03750,auto,2024-05-07,546.3,résilié,0
CTR008284,CLI03751,sante,2023-05-17,1127.58,actif,3
CTR008285,CLI03752,sante,2020-05-13,1332.25,suspendu,0
CTR008286,CLI03752,habitation,2023-12-22,332.84,actif,1
CTR008287,CLI03753,sante,2022-10-16,1264.41,actif,1
CTR008288,CLI03753,auto,2020-10-25,567.99,suspendu,0
CTR008289,CLI03753,prevoyance,2015-02-11,482.34,actif,0
CTR008290,CLI03754,epargne,2024-08-06,1726.21,actif,1
CTR008291,CLI03755,prevoyance,2008-01-25,381.82,actif,4
CTR008292,CLI03755,sante,2006-12-03,1286.78,actif,0
CTR008293,CLI03756,habitation,2023-02-21,246.34,en_renouvellement,0
CTR008294,CLI03757,sante,2016-10-27,1056.48,actif,0
CTR008295,CLI03757,habitation,2014-04-16,234.69,actif,0
CTR008296,CLI03757,auto,2023-12-27,753.83,actif,4
CTR008297,CLI03757,epargne,2022-03-24,1660.16,actif,0
CTR008298,CLI03758,auto,2013-11-26,591.31,en_renouvellement,0
CTR008299,CLI03759,epargne,2006-10-17,2381.05,suspendu,1
CTR008300,CLI03760,prevoyance,2013-02-07,486.3,actif,0
CTR008301,CLI03760,auto,2023-02-01,696.51,actif,1
CTR008302,CLI03761,sante,2010-06-28,1094.51,actif,0
CTR008303,CLI03762,habitation,2020-05-08,305.35,actif,1
CTR008304,CLI03763,auto,2022-05-25,699.96,en_renouvellement,0
CTR008305,CLI03763,prevoyance,2021-01-15,399.06,actif,2
CTR008306,CLI03764,auto,2011-03-04,534.76,actif,0
CTR008307,CLI03764,epargne,2022-11-17,2326.17,actif,0
CTR008308,CLI03765,prevoyance,2007-06-20,444.76,actif,0
CTR008309,CLI03765,auto,2013-10-26,673.59,actif,0
CTR008310,CLI03766,auto,2020-01-09,724.25,actif,2
CTR008311,CLI03766,habitation,2020-06-11,236.94,actif,0
CTR008312,CLI03767,auto,2010-12-10,573.12,actif,0
CTR008313,CLI03767,prevoyance,2008-03-27,411.16,actif,2
CTR008314,CLI03768,prevoyance,2017-04-05,383.89,résilié,4
CTR008315,CLI03768,epargne,2018-12-31,1639.72,résilié,1
CTR008316,CLI03768,auto,2017-05-18,705.7,résilié,0
CTR008317,CLI03769,sante,2019-06-04,1363.62,actif,1
CTR008318,CLI03770,prevoyance,2023-11-25,518.32,résilié,0
CTR008319,CLI03771,habitation,2011-02-06,269.18,en_renouvellement,0
CTR008320,CLI03771,epargne,2011-09-05,2078.89,résilié,1
CTR008321,CLI03771,sante,2024-03-14,1105.97,suspendu,1
CTR008322,CLI03772,sante,2023-10-19,1372.98,actif,1
CTR008323,CLI03772,prevoyance,2022-08-12,449.47,actif,0
CTR008324,CLI03772,epargne,2022-08-28,1633.78,actif,4
CTR008325,CLI03772,auto,2024-10-17,659.16,actif,0
CTR008326,CLI03773,prevoyance,2021-05-07,386.64,actif,0
CTR008327,CLI03774,prevoyance,2019-01-13,460.29,en_renouvellement,0
CTR008328,CLI03774,auto,2022-05-24,697.09,suspendu,3
CTR008329,CLI03775,habitation,2024-12-26,225.7,actif,4
CTR008330,CLI03775,prevoyance,2018-07-18,472.68,actif,0
CTR008331,CLI03776,auto,2024-05-02,750.78,actif,0
CTR008332,CLI03776,prevoyance,2024-11-28,521.46,actif,1
CTR008333,CLI03777,epargne,2024-05-08,2185.12,actif,0
CTR008334,CLI03777,auto,2022-06-04,566.0,actif,0
CTR008335,CLI03777,habitation,2021-01-19,333.87,actif,2
CTR008336,CLI03778,epargne,2007-06-16,2246.89,résilié,0
CTR008337,CLI03779,habitation,2009-03-29,234.54,actif,0
CTR008338,CLI03779,epargne,2024-10-27,1919.15,suspendu,0
CTR008339,CLI03779,sante,2023-08-28,1136.81,résilié,0
CTR008340,CLI03780,sante,2022-06-27,1219.38,suspendu,0
CTR008341,CLI03781,epargne,2023-04-12,2009.57,actif,1
CTR008342,CLI03781,auto,2021-03-22,693.57,actif,1
CTR008343,CLI03782,epargne,2015-06-06,1803.84,actif,1
CTR008344,CLI03782,habitation,2012-12-19,308.91,actif,1
CTR008345,CLI03782,auto,2016-04-01,578.19,actif,2
CTR008346,CLI03783,habitation,2023-08-08,299.49,suspendu,0
CTR008347,CLI03783,epargne,2024-02-20,2293.38,actif,0
CTR008348,CLI03784,prevoyance,2024-12-29,533.65,actif,0
CTR008349,CLI03785,prevoyance,2017-11-14,538.1,actif,0
CTR008350,CLI03785,epargne,2022-09-17,2091.26,en_renouvellement,0
CTR008351,CLI03785,habitation,2024-12-04,295.12,actif,3
CTR008352,CLI03785,auto,2012-08-02,755.34,en_renouvellement,0
CTR008353,CLI03785,sante,2024-11-09,1185.35,actif,1
CTR008354,CLI03786,prevoyance,2020-03-14,531.99,actif,0
CTR008355,CLI03786,auto,2018-09-05,682.59,en_renouvellement,0
CTR008356,CLI03786,habitation,2009-11-20,237.99,en_renouvellement,0
CTR008357,CLI03786,sante,2021-12-25,1189.69,suspendu,2
CTR008358,CLI03787,prevoyance,2023-05-02,483.7,actif,1
CTR008359,CLI03787,sante,2020-12-16,1299.88,actif,2
CTR008360,CLI03787,auto,2021-03-28,561.37,actif,0
CTR008361,CLI03788,epargne,2015-04-03,2372.34,actif,0
CTR008362,CLI03788,habitation,2019-10-04,269.89,suspendu,2
CTR008363,CLI03789,habitation,2016-04-08,305.94,actif,0
CTR008364,CLI03790,sante,2019-02-10,984.68,actif,0
CTR008365,CLI03790,epargne,2019-03-22,2378.21,résilié,0
CTR008366,CLI03790,habitation,2017-08-15,236.69,en_renouvellement,0
CTR008367,CLI03790,auto,2024-10-23,695.0,actif,2
CTR008368,CLI03791,habitation,2020-04-12,272.17,résilié,0
CTR008369,CLI03791,sante,2020-12-03,1073.59,actif,0
CTR008370,CLI03792,sante,2024-09-26,1065.83,actif,0
CTR008371,CLI03792,epargne,2022-03-20,1756.97,actif,0
CTR008372,CLI03792,auto,2018-11-29,667.1,actif,0
CTR008373,CLI03792,habitation,2024-01-08,314.78,actif,0
CTR008374,CLI03793,prevoyance,2024-01-16,374.04,actif,4
CTR008375,CLI03794,prevoyance,2019-01-21,370.38,actif,0
CTR008376,CLI03795,habitation,2023-09-18,327.6,actif,0
CTR008377,CLI03795,epargne,2024-10-22,2178.59,suspendu,0
CTR008378,CLI03795,auto,2023-09-29,653.85,actif,0
CTR008379,CLI03795,sante,2024-02-25,1334.8,suspendu,0
CTR008380,CLI03795,prevoyance,2024-07-01,380.56,résilié,0
CTR008381,CLI03796,habitation,2005-02-13,293.87,actif,0
CTR008382,CLI03796,sante,2008-02-12,1270.74,suspendu,0
CTR008383,CLI03797,epargne,2013-01-13,1641.19,en_renouvellement,0
CTR008384,CLI03798,prevoyance,2005-09-26,529.88,actif,0
CTR008385,CLI03799,habitation,2014-09-18,272.81,actif,3
CTR008386,CLI03799,auto,2020-10-23,771.35,actif,0
CTR008387,CLI03800,prevoyance,2024-11-02,467.74,actif,1
CTR008388,CLI03801,auto,2020-07-26,673.47,actif,0
CTR008389,CLI03801,prevoyance,2015-08-03,539.44,actif,1
CTR008390,CLI03802,prevoyance,2022-05-28,492.15,en_renouvellement,1
CTR008391,CLI03802,auto,2024-03-04,749.99,actif,0
CTR008392,CLI03803,sante,2023-03-22,1178.0,résilié,2
CTR008393,CLI03803,auto,2023-03-30,663.0,résilié,1
CTR008394,CLI03803,habitation,2015-08-10,282.63,résilié,0
CTR008395,CLI03804,auto,2014-12-08,610.1,suspendu,0
CTR008396,CLI03804,prevoyance,2010-10-19,537.47,actif,1
CTR008397,CLI03805,epargne,2022-09-07,2305.16,actif,0
CTR008398,CLI03805,prevoyance,2012-09-20,371.09,actif,0
CTR008399,CLI03805,sante,2022-07-29,1285.37,actif,2
CTR008400,CLI03805,habitation,2013-10-06,274.23,actif,0
CTR008401,CLI03805,auto,2013-03-31,579.04,en_renouvellement,1
CTR008402,CLI03806,auto,2024-01-03,529.73,actif,0
CTR008403,CLI03807,auto,2021-09-13,597.13,actif,0
CTR008404,CLI03807,habitation,2024-10-04,326.6,actif,2
CTR008405,CLI03808,auto,2017-03-27,717.34,résilié,0
CTR008406,CLI03809,habitation,2018-02-24,238.21,résilié,0
CTR008407,CLI03809,epargne,2015-10-22,1890.02,actif,2
CTR008408,CLI03809,sante,2022-12-04,1335.83,actif,1
CTR008409,CLI03810,auto,2019-06-06,573.14,suspendu,0
CTR008410,CLI03810,sante,2010-07-06,1105.83,actif,1
CTR008411,CLI03810,epargne,2020-01-01,2153.44,actif,0
CTR008412,CLI03810,prevoyance,2018-08-06,446.45,en_renouvellement,0
CTR008413,CLI03810,habitation,2014-10-17,318.86,actif,1
CTR008414,CLI03811,sante,2023-05-26,1015.04,suspendu,4
CTR008415,CLI03811,epargne,2024-01-15,1850.97,actif,2
CTR008416,CLI03811,prevoyance,2023-06-24,443.33,actif,1
CTR008417,CLI03812,auto,2016-03-17,723.85,actif,0
CTR008418,CLI03812,sante,2013-01-18,1413.47,actif,1
CTR008419,CLI03813,habitation,2024-12-31,308.05,actif,2
CTR008420,CLI03813,sante,2024-12-30,1203.77,actif,1
CTR008421,CLI03814,auto,2023-01-19,653.09,actif,0
CTR008422,CLI03814,prevoyance,2015-05-27,518.62,en_renouvellement,1
CTR008423,CLI03814,sante,2014-12-12,1341.44,actif,0
CTR008424,CLI03815,auto,2022-04-09,544.04,actif,0
CTR008425,CLI03815,habitation,2021-12-28,267.94,actif,0
CTR008426,CLI03815,sante,2024-02-15,1387.07,actif,0
CTR008427,CLI03815,epargne,2020-08-13,1705.25,actif,1
CTR008428,CLI03816,prevoyance,2024-06-12,517.67,actif,3
CTR008429,CLI03816,auto,2024-12-12,540.83,actif,0
CTR008430,CLI03816,habitation,2022-11-12,230.63,en_renouvellement,0
CTR008431,CLI03816,epargne,2024-08-08,2104.47,actif,2
CTR008432,CLI03816,sante,2023-12-21,1368.52,actif,1
CTR008433,CLI03817,auto,2018-07-23,561.41,en_renouvellement,0
CTR008434,CLI03817,prevoyance,2019-07-01,379.92,actif,0
CTR008435,CLI03818,sante,2021-02-07,1110.32,actif,1
CTR008436,CLI03818,habitation,2019-03-07,302.1,actif,0
CTR008437,CLI03818,prevoyance,2016-06-11,401.71,en_renouvellement,2
CTR008438,CLI03818,auto,2018-06-29,711.99,actif,0
CTR008439,CLI03818,epargne,2019-01-22,1918.34,actif,4
CTR008440,CLI03819,prevoyance,2024-07-10,489.33,actif,0
CTR008441,CLI03820,auto,2017-02-11,598.68,actif,1
CTR008442,CLI03821,prevoyance,2024-03-08,382.15,actif,0
CTR008443,CLI03822,habitation,2024-08-29,300.74,actif,0
CTR008444,CLI03823,prevoyance,2002-12-27,397.14,actif,0
CTR008445,CLI03823,sante,2015-10-08,1162.51,actif,0
CTR008446,CLI03823,habitation,2001-04-24,270.32,actif,0
CTR008447,CLI03824,habitation,2024-03-18,315.92,suspendu,0
CTR008448,CLI03824,auto,2022-07-05,748.56,résilié,0
CTR008449,CLI03824,sante,2024-11-04,1237.77,actif,1
CTR008450,CLI03824,prevoyance,2022-02-10,388.41,suspendu,0
CTR008451,CLI03825,habitation,2016-02-08,309.56,actif,3
CTR008452,CLI03825,prevoyance,2019-09-19,440.95,suspendu,2
CTR008453,CLI03825,auto,2022-10-19,531.5,résilié,0
CTR008454,CLI03826,habitation,2022-06-23,247.49,actif,0
CTR008455,CLI03826,auto,2022-08-21,751.74,actif,1
CTR008456,CLI03827,epargne,2018-08-25,2099.45,suspendu,1
CTR008457,CLI03827,sante,2021-07-17,1107.19,actif,2
CTR008458,CLI03828,auto,2024-02-09,741.71,résilié,0
CTR008459,CLI03828,sante,2024-11-05,1326.6,actif,3
CTR008460,CLI03828,epargne,2024-02-14,2028.67,suspendu,1
CTR008461,CLI03829,habitation,2015-06-17,238.6,suspendu,0
CTR008462,CLI03829,auto,2014-12-13,765.53,actif,0
CTR008463,CLI03830,sante,2022-08-29,1080.34,actif,0
CTR008464,CLI03830,prevoyance,2021-12-23,370.87,actif,0
CTR008465,CLI03830,epargne,2014-11-29,2146.03,actif,1
CTR008466,CLI03831,sante,2024-12-20,1267.13,résilié,0
CTR008467,CLI03831,epargne,2021-12-10,1993.87,résilié,1
CTR008468,CLI03831,habitation,2017-02-15,282.65,résilié,0
CTR008469,CLI03832,auto,2024-02-08,677.02,actif,2
CTR008470,CLI03832,habitation,2024-03-27,224.88,actif,1
CTR008471,CLI03832,sante,2024-09-14,1390.5,en_renouvellement,1
CTR008472,CLI03833,auto,2021-08-11,727.51,résilié,0
CTR008473,CLI03833,sante,2020-10-18,1220.17,résilié,2
CTR008474,CLI03834,auto,2019-11-12,656.5,résilié,0
CTR008475,CLI03834,sante,2024-12-28,1174.42,actif,1
CTR008476,CLI03834,habitation,2023-06-04,322.08,actif,0
CTR008477,CLI03834,prevoyance,2021-03-27,360.47,actif,3
CTR008478,CLI03835,habitation,2023-05-16,312.88,actif,2
CTR008479,CLI03836,sante,2016-10-11,1397.88,résilié,0
CTR008480,CLI03836,habitation,2020-03-05,283.35,résilié,0
CTR008481,CLI03837,epargne,2015-01-30,2046.78,suspendu,3
CTR008482,CLI03837,habitation,2006-09-11,319.05,résilié,0
CTR008483,CLI03837,prevoyance,2003-07-27,527.65,en_renouvellement,2
CTR008484,CLI03838,epargne,2022-05-09,2249.97,actif,0
CTR008485,CLI03838,prevoyance,2024-07-04,486.83,actif,0
CTR008486,CLI03839,sante,2021-04-19,989.73,actif,0
CTR008487,CLI03839,prevoyance,2024-03-16,529.11,suspendu,1
CTR008488,CLI03839,auto,2023-08-26,529.7,actif,0
CTR008489,CLI03839,epargne,2018-02-06,1766.93,actif,2
CTR008490,CLI03840,habitation,2024-09-23,283.16,actif,1
CTR008491,CLI03841,habitation,2022-04-05,324.59,actif,0
CTR008492,CLI03841,epargne,2023-12-12,1823.92,actif,0
CTR008493,CLI03842,epargne,2022-02-25,2330.92,actif,1
CTR008494,CLI03842,prevoyance,2024-10-15,445.75,actif,1
CTR008495,CLI03842,auto,2019-07-22,522.97,suspendu,2
CTR008496,CLI03842,habitation,2019-10-03,225.34,suspendu,0
CTR008497,CLI03843,epargne,2020-03-23,2278.77,résilié,1
CTR008498,CLI03843,prevoyance,2019-08-18,413.25,actif,0
CTR008499,CLI03844,sante,2023-08-02,1370.62,actif,1
CTR008500,CLI03844,prevoyance,2024-12-23,471.97,actif,2
CTR008501,CLI03845,auto,2022-12-26,673.09,actif,0
CTR008502,CLI03846,sante,2013-12-08,1338.74,suspendu,1
CTR008503,CLI03847,auto,2010-06-01,644.71,actif,0
CTR008504,CLI03847,habitation,2014-10-15,265.47,en_renouvellement,3
CTR008505,CLI03847,sante,2006-03-18,1236.7,actif,1
CTR008506,CLI03848,epargne,2014-05-23,1893.12,actif,1
CTR008507,CLI03849,auto,2021-01-05,610.37,actif,4
CTR008508,CLI03849,sante,2024-04-19,990.16,en_renouvellement,1
CTR008509,CLI03849,habitation,2019-08-10,274.74,actif,0
CTR008510,CLI03849,prevoyance,2021-10-24,504.22,actif,2
CTR008511,CLI03850,prevoyance,2023-12-20,514.84,actif,4
CTR008512,CLI03850,epargne,2022-11-28,2180.61,résilié,1
CTR008513,CLI03850,auto,2022-02-19,779.22,actif,0
CTR008514,CLI03851,habitation,2021-04-22,286.06,actif,0
CTR008515,CLI03852,auto,2024-01-01,563.06,actif,0
CTR008516,CLI03852,epargne,2023-05-28,1775.24,en_renouvellement,0
CTR008517,CLI03852,prevoyance,2017-03-07,510.18,actif,0
CTR008518,CLI03853,prevoyance,2019-07-01,473.45,en_renouvellement,2
CTR008519,CLI03853,habitation,2016-03-21,331.64,en_renouvellement,1
CTR008520,CLI03854,habitation,2019-05-28,233.72,actif,3
CTR008521,CLI03855,habitation,2021-03-19,303.18,résilié,0
CTR008522,CLI03856,auto,2009-06-14,698.55,actif,0
CTR008523,CLI03856,sante,2022-08-21,1105.73,actif,1
CTR008524,CLI03857,habitation,2018-12-13,310.05,en_renouvellement,1
CTR008525,CLI03857,sante,2010-01-25,1164.58,résilié,1
CTR008526,CLI03857,auto,2018-11-12,626.53,actif,1
CTR008527,CLI03858,sante,2012-08-29,1376.54,actif,0
CTR008528,CLI03858,habitation,2013-01-11,248.75,actif,0
CTR008529,CLI03859,epargne,2019-10-14,2259.45,résilié,4
CTR008530,CLI03859,habitation,2024-05-27,309.92,actif,2
CTR008531,CLI03860,sante,2024-04-27,1210.6,en_renouvellement,1
CTR008532,CLI03860,auto,2015-07-18,659.11,actif,0
CTR008533,CLI03860,epargne,2017-07-07,2348.99,actif,0
CTR008534,CLI03861,prevoyance,2016-08-10,428.18,actif,1
CTR008535,CLI03861,habitation,2019-12-21,299.3,actif,1
CTR008536,CLI03861,sante,2015-03-17,1256.67,actif,0
CTR008537,CLI03862,epargne,2022-04-19,1741.76,actif,0
CTR008538,CLI03862,sante,2021-03-31,1166.81,actif,3
CTR008539,CLI03863,prevoyance,2015-12-28,469.87,actif,2
CTR008540,CLI03863,sante,2007-07-12,1151.94,actif,0
CTR008541,CLI03863,auto,2013-09-17,618.98,actif,2
