client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,tranche_age,score_intensite,niveau_engagement
CLI04401,21,4,client_actif,3,telephone,PACA,2278.0,18-30 ans,0.5528,Engagé
CLI04402,39,13,client_actif,2,email,ARA,3668.0,30-45 ans,0.7316,Engagé
CLI04403,29,3,client_actif,1,app_mobile,ARA,1629.0,18-30 ans,0.7928,Très engagé
CLI04404,62,6,client_actif,3,web,PACA,3535.0,60-80 ans,0.8303,Très engagé
CLI04405,20,19,client_inactif,2,web,BFC,3804.0,18-30 ans,0.3562,Peu engagé
CLI04406,39,24,client_inactif,2,web,IDF,3766.0,30-45 ans,0.3567,Peu engagé
CLI04407,61,11,client_actif,1,agence,PACA,3137.0,60-80 ans,0.7676,Très engagé
CLI04408,19,1,prospect,2,web,IDF,2045.0,18-30 ans,0.4338,Peu engagé
CLI04409,41,10,client_actif,5,web,BFC,1909.0,30-45 ans,0.8082,Très engagé
CLI04410,51,13,client_actif,1,agence,IDF,2347.0,45-60 ans,0.7629,Très engagé
CLI04411,44,21,prospect,1,agence,OCC,1200.0,30-45 ans,0.5546,Engagé
CLI04412,72,22,client_inactif,1,agence,PACA,2821.0,60-80 ans,0.3348,Peu engagé
CLI04413,58,15,client_actif,1,app_mobile,ARA,2696.0,45-60 ans,0.6825,Engagé
CLI04414,18,19,résilié,2,telephone,NAQ,2868.0,,0.3526,Peu engagé
CLI04415,25,5,client_inactif,3,app_mobile,BFC,2584.0,18-30 ans,0.3368,Peu engagé
CLI04416,40,22,client_inactif,4,web,BFC,2959.0,30-45 ans,0.4832,Peu engagé
CLI04417,55,3,client_actif,1,agence,NAQ,2871.0,45-60 ans,0.7889,Très engagé
CLI04418,23,14,client_actif,2,email,PACA,1486.0,18-30 ans,0.5688,Engagé
CLI04419,39,23,client_actif,2,web,NAQ,3052.0,30-45 ans,0.742,Engagé
CLI04420,42,24,client_actif,2,app_mobile,IDF,2781.0,30-45 ans,0.6681,Engagé
CLI04421,35,0,client_actif,2,app_mobile,NAQ,1247.0,30-45 ans,0.8849,Très engagé
CLI04422,34,6,client_actif,1,web,IDF,3605.0,30-45 ans,0.6118,Engagé
CLI04423,78,24,client_actif,2,telephone,IDF,2532.0,60-80 ans,0.7264,Engagé
CLI04424,29,11,client_actif,2,web,ARA,3372.0,18-30 ans,0.8321,Très engagé
CLI04425,23,9,client_inactif,3,agence,NAQ,2760.0,18-30 ans,0.4491,Peu engagé
CLI04426,43,4,client_actif,3,agence,ARA,1200.0,30-45 ans,0.6705,Engagé
CLI04427,44,11,prospect,1,app_mobile,NAQ,3025.0,30-45 ans,0.5273,Engagé
CLI04428,25,17,client_actif,1,web,IDF,3247.0,18-30 ans,0.4455,Peu engagé
CLI04429,36,9,résilié,4,web,NAQ,3853.0,30-45 ans,0.3849,Peu engagé
CLI04430,77,5,client_actif,2,web,BFC,3627.0,60-80 ans,0.6889,Engagé
CLI04431,59,11,prospect,4,web,BFC,3878.0,45-60 ans,0.3142,Peu engagé
CLI04432,18,6,client_actif,1,web,ARA,3463.0,,0.7992,Très engagé
CLI04433,74,17,résilié,2,telephone,OCC,2358.0,60-80 ans,0.4829,Peu engagé
CLI04434,46,1,client_inactif,2,app_mobile,BFC,2379.0,45-60 ans,0.326,Peu engagé
CLI04435,62,9,client_actif,4,agence,ARA,3690.0,60-80 ans,0.8564,Très engagé
CLI04436,66,14,client_actif,1,app_mobile,OCC,2450.0,60-80 ans,0.714,Engagé
CLI04437,52,11,client_actif,1,agence,PACA,3277.0,45-60 ans,0.8442,Très engagé
CLI04438,57,16,prospect,2,email,ARA,4338.0,45-60 ans,0.5458,Engagé
CLI04439,31,3,client_actif,4,web,BFC,2244.0,30-45 ans,0.6449,Engagé
CLI04440,52,6,client_inactif,4,telephone,BFC,3455.0,45-60 ans,0.2333,Dormant
CLI04441,65,8,résilié,5,agence,NAQ,2077.0,60-80 ans,0.3512,Peu engagé
CLI04442,62,18,client_actif,5,telephone,OCC,3328.0,60-80 ans,0.7532,Très engagé
CLI04443,37,22,prospect,1,agence,BFC,4252.0,30-45 ans,0.4765,Peu engagé
CLI04444,73,6,client_actif,1,app_mobile,NAQ,4005.0,60-80 ans,0.7477,Engagé
CLI04445,66,22,client_inactif,1,web,OCC,2453.0,60-80 ans,0.482,Peu engagé
CLI04446,30,1,client_inactif,1,web,ARA,4216.0,18-30 ans,0.4144,Peu engagé
CLI04447,78,5,client_actif,3,app_mobile,ARA,2598.0,60-80 ans,0.7629,Très engagé
CLI04448,55,17,client_actif,4,email,NAQ,4860.0,45-60 ans,0.6637,Engagé
CLI04449,66,5,client_actif,1,agence,ARA,2829.0,60-80 ans,0.7426,Engagé
CLI04450,63,12,client_actif,2,web,NAQ,3397.0,60-80 ans,0.7029,Engagé
CLI04451,66,18,client_inactif,4,telephone,IDF,3369.0,60-80 ans,0.3645,Peu engagé
CLI04452,79,1,client_actif,2,agence,OCC,1815.0,60-80 ans,0.7057,Engagé
CLI04453,25,11,client_inactif,1,web,NAQ,4039.0,18-30 ans,0.3043,Peu engagé
CLI04454,60,14,client_actif,2,web,OCC,2998.0,45-60 ans,0.5482,Engagé
CLI04455,37,13,client_inactif,2,web,IDF,2300.0,30-45 ans,0.3021,Peu engagé
CLI04456,77,5,client_actif,2,telephone,OCC,2124.0,60-80 ans,0.7712,Très engagé
CLI04457,50,17,client_inactif,2,telephone,NAQ,2258.0,45-60 ans,0.3609,Peu engagé
CLI04458,43,4,client_actif,1,web,ARA,2731.0,30-45 ans,0.7664,Très engagé
CLI04459,56,17,client_actif,5,web,OCC,1840.0,45-60 ans,0.8039,Très engagé
CLI04460,38,2,client_actif,2,agence,OCC,2065.0,30-45 ans,0.6684,Engagé
CLI04461,70,2,client_actif,2,telephone,BFC,1245.0,60-80 ans,0.7883,Très engagé
CLI04462,66,21,client_actif,5,agence,BFC,2072.0,60-80 ans,0.8397,Très engagé
CLI04463,79,21,client_actif,1,agence,IDF,4028.0,60-80 ans,0.7734,Très engagé
CLI04464,59,9,résilié,1,web,PACA,3881.0,45-60 ans,0.3119,Peu engagé
CLI04465,60,18,client_actif,3,app_mobile,ARA,3043.0,45-60 ans,0.7381,Engagé
CLI04466,71,2,client_inactif,1,web,NAQ,4696.0,60-80 ans,0.4452,Peu engagé
CLI04467,79,11,résilié,3,telephone,IDF,3893.0,60-80 ans,0.3318,Peu engagé
CLI04468,58,15,prospect,1,app_mobile,NAQ,3191.0,45-60 ans,0.4605,Peu engagé
CLI04469,26,16,client_actif,1,telephone,NAQ,3289.0,18-30 ans,0.6708,Engagé
CLI04470,41,6,client_actif,2,app_mobile,OCC,2880.0,30-45 ans,0.6028,Engagé
CLI04471,54,12,prospect,1,telephone,IDF,1667.0,45-60 ans,0.5835,Engagé
CLI04472,66,23,client_actif,3,web,IDF,2560.0,60-80 ans,0.8016,Très engagé
CLI04473,58,1,résilié,2,app_mobile,BFC,1200.0,45-60 ans,0.4214,Peu engagé
CLI04474,34,3,prospect,4,agence,ARA,1815.0,30-45 ans,0.3536,Peu engagé
CLI04475,41,9,client_actif,3,web,PACA,4049.0,30-45 ans,0.7271,Engagé
CLI04476,38,6,client_actif,1,telephone,NAQ,2870.0,30-45 ans,0.7399,Engagé
CLI04477,68,23,client_inactif,3,app_mobile,ARA,1840.0,60-80 ans,0.282,Peu engagé
CLI04478,76,16,prospect,2,app_mobile,BFC,3274.0,60-80 ans,0.3674,Peu engagé
CLI04479,56,19,client_actif,3,telephone,ARA,3344.0,45-60 ans,0.6626,Engagé
CLI04480,72,5,client_actif,3,telephone,NAQ,4188.0,60-80 ans,0.6582,Engagé
CLI04481,58,18,client_actif,2,app_mobile,OCC,4400.0,45-60 ans,0.6716,Engagé
CLI04482,56,4,résilié,2,telephone,OCC,3503.0,45-60 ans,0.3762,Peu engagé
CLI04483,30,9,client_inactif,2,web,NAQ,1437.0,18-30 ans,0.3466,Peu engagé
CLI04484,28,8,prospect,1,web,BFC,4852.0,18-30 ans,0.4734,Peu engagé
CLI04485,63,12,client_actif,1,app_mobile,BFC,4018.0,60-80 ans,0.6027,Engagé
CLI04486,36,18,client_actif,2,app_mobile,IDF,3564.0,30-45 ans,0.5,Peu engagé
CLI04487,28,20,client_actif,1,app_mobile,PACA,2785.0,18-30 ans,0.7358,Engagé
CLI04488,30,23,client_actif,1,web,OCC,1405.0,18-30 ans,0.6736,Engagé
CLI04489,63,5,client_actif,1,app_mobile,PACA,2296.0,60-80 ans,0.8024,Très engagé
CLI04490,62,3,client_actif,2,telephone,ARA,2754.0,60-80 ans,0.6933,Engagé
CLI04491,18,23,résilié,2,app_mobile,ARA,2439.0,,0.35,Peu engagé
CLI04492,57,2,prospect,3,email,NAQ,3784.0,45-60 ans,0.2025,Dormant
CLI04493,61,2,résilié,2,agence,NAQ,2731.0,60-80 ans,0.3616,Peu engagé
CLI04494,36,3,client_actif,2,web,NAQ,2101.0,30-45 ans,0.7682,Très engagé
CLI04495,29,24,client_actif,2,web,BFC,3251.0,18-30 ans,0.6887,Engagé
CLI04496,25,4,client_inactif,3,web,OCC,2054.0,18-30 ans,0.3936,Peu engagé
CLI04497,25,7,client_actif,2,telephone,PACA,1331.0,18-30 ans,0.7161,Engagé
CLI04498,78,15,client_actif,5,web,ARA,3258.0,60-80 ans,0.6348,Engagé
CLI04499,70,21,client_actif,4,web,PACA,2735.0,60-80 ans,0.8233,Très engagé
CLI04500,62,2,client_actif,3,telephone,OCC,2941.0,60-80 ans,0.6724,Engagé
CLI04501,29,23,résilié,4,agence,PACA,4039.0,18-30 ans,0.5054,Engagé
CLI04502,78,11,client_inactif,2,web,PACA,3026.0,60-80 ans,0.4328,Peu engagé
CLI04503,65,24,prospect,2,web,BFC,3312.0,60-80 ans,0.5799,Engagé
CLI04504,50,7,prospect,3,telephone,NAQ,2815.0,45-60 ans,0.3905,Peu engagé
CLI04505,62,12,client_actif,3,telephone,BFC,3529.0,60-80 ans,0.4879,Peu engagé
CLI04506,43,3,prospect,4,web,BFC,1200.0,30-45 ans,0.4436,Peu engagé
CLI04507,56,13,client_actif,3,app_mobile,PACA,2103.0,45-60 ans,0.565,Engagé
CLI04508,45,13,prospect,5,telephone,PACA,2452.0,30-45 ans,0.3726,Peu engagé
CLI04509,75,12,client_actif,1,agence,BFC,2369.0,60-80 ans,0.6779,Engagé
CLI04510,22,5,prospect,3,telephone,PACA,2088.0,18-30 ans,0.5116,Engagé
CLI04511,25,16,client_actif,3,app_mobile,BFC,2726.0,18-30 ans,0.7616,Très engagé
CLI04512,42,3,client_actif,3,telephone,IDF,2678.0,30-45 ans,0.6904,Engagé
CLI04513,44,7,client_actif,1,web,BFC,2726.0,30-45 ans,0.7084,Engagé
CLI04514,63,16,résilié,3,web,ARA,2980.0,60-80 ans,0.2969,Peu engagé
CLI04515,40,2,client_inactif,4,agence,ARA,3248.0,30-45 ans,0.4067,Peu engagé
CLI04516,47,16,client_actif,1,app_mobile,PACA,2102.0,45-60 ans,0.5989,Engagé
CLI04517,62,8,prospect,2,telephone,BFC,2330.0,60-80 ans,0.4213,Peu engagé
CLI04518,64,1,client_inactif,2,web,BFC,3630.0,60-80 ans,0.3458,Peu engagé
CLI04519,40,24,résilié,5,telephone,NAQ,1952.0,30-45 ans,0.3415,Peu engagé
CLI04520,66,12,client_inactif,2,web,NAQ,2073.0,60-80 ans,0.2633,Peu engagé
CLI04521,64,19,prospect,1,agence,NAQ,2104.0,60-80 ans,0.4924,Peu engagé
CLI04522,37,1,résilié,2,web,BFC,2620.0,30-45 ans,0.3883,Peu engagé
CLI04523,35,19,client_actif,3,agence,BFC,3698.0,30-45 ans,0.5498,Engagé
CLI04524,35,10,client_inactif,1,agence,ARA,3272.0,30-45 ans,0.3783,Peu engagé
CLI04525,19,21,résilié,2,app_mobile,OCC,2014.0,18-30 ans,0.5088,Engagé
CLI04526,21,14,client_actif,4,web,PACA,4432.0,18-30 ans,0.8729,Très engagé
CLI04527,47,10,résilié,4,app_mobile,ARA,2174.0,45-60 ans,0.4009,Peu engagé
CLI04528,50,22,client_actif,1,telephone,NAQ,1341.0,45-60 ans,0.7432,Engagé
CLI04529,53,2,résilié,5,web,ARA,4442.0,45-60 ans,0.479,Peu engagé
CLI04530,35,2,client_actif,3,web,ARA,2047.0,30-45 ans,0.7933,Très engagé
CLI04531,54,11,résilié,1,web,ARA,2700.0,45-60 ans,0.364,Peu engagé
CLI04532,36,23,prospect,1,telephone,NAQ,2679.0,30-45 ans,0.514,Engagé
CLI04533,64,4,client_inactif,1,app_mobile,OCC,3324.0,60-80 ans,0.5042,Engagé
CLI04534,45,19,client_actif,3,web,IDF,1200.0,30-45 ans,0.7663,Très engagé
CLI04535,57,6,client_actif,1,agence,PACA,2529.0,45-60 ans,0.8557,Très engagé
CLI04536,37,6,client_actif,1,agence,PACA,2470.0,30-45 ans,0.653,Engagé
CLI04537,66,12,client_inactif,3,web,ARA,4072.0,60-80 ans,0.4361,Peu engagé
CLI04538,50,8,client_actif,2,email,OCC,2311.0,45-60 ans,0.8305,Très engagé
CLI04539,29,24,client_actif,3,agence,NAQ,2511.0,18-30 ans,0.9056,Très engagé
CLI04540,75,20,client_actif,3,app_mobile,IDF,3484.0,60-80 ans,0.6166,Engagé
CLI04541,68,12,résilié,1,app_mobile,IDF,3260.0,60-80 ans,0.3673,Peu engagé
CLI04542,32,11,prospect,4,telephone,ARA,2148.0,30-45 ans,0.6001,Engagé
CLI04543,58,12,client_actif,1,web,ARA,3186.0,45-60 ans,0.7068,Engagé
CLI04544,56,23,client_actif,2,web,NAQ,2136.0,45-60 ans,0.8129,Très engagé
CLI04545,19,9,client_actif,2,web,NAQ,3523.0,18-30 ans,0.6354,Engagé
CLI04546,46,0,client_actif,1,agence,BFC,2656.0,45-60 ans,0.744,Engagé
CLI04547,58,24,client_actif,5,app_mobile,NAQ,1669.0,45-60 ans,0.6496,Engagé
CLI04548,27,7,client_inactif,2,agence,ARA,1200.0,18-30 ans,0.3432,Peu engagé
CLI04549,19,21,client_inactif,1,web,OCC,2462.0,18-30 ans,0.4196,Peu engagé
CLI04550,68,15,client_actif,4,agence,ARA,2095.0,60-80 ans,0.5848,Engagé
CLI04551,28,12,prospect,2,agence,ARA,2584.0,18-30 ans,0.343,Peu engagé
CLI04552,30,2,client_actif,3,app_mobile,IDF,2756.0,18-30 ans,0.7545,Très engagé
CLI04553,27,2,client_actif,2,telephone,NAQ,1200.0,18-30 ans,0.7645,Très engagé
CLI04554,31,23,client_inactif,3,web,PACA,2143.0,30-45 ans,0.3766,Peu engagé
CLI04555,35,4,client_actif,1,agence,NAQ,2684.0,30-45 ans,0.7648,Très engagé
CLI04556,68,10,client_actif,1,web,BFC,2890.0,60-80 ans,0.725,Engagé
CLI04557,71,6,client_actif,2,app_mobile,OCC,3518.0,60-80 ans,0.4931,Peu engagé
CLI04558,26,20,client_inactif,1,email,OCC,3673.0,18-30 ans,0.4617,Peu engagé
CLI04559,74,23,prospect,3,email,NAQ,2585.0,60-80 ans,0.5333,Engagé
CLI04560,56,9,client_actif,2,web,NAQ,2667.0,45-60 ans,0.7571,Très engagé
CLI04561,45,9,prospect,1,app_mobile,ARA,2367.0,30-45 ans,0.4574,Peu engagé
CLI04562,20,19,client_inactif,1,web,PACA,3390.0,18-30 ans,0.3427,Peu engagé
CLI04563,37,1,résilié,3,telephone,ARA,2454.0,30-45 ans,0.298,Peu engagé
CLI04564,23,2,client_actif,3,app_mobile,IDF,1930.0,18-30 ans,0.7158,Engagé
CLI04565,44,7,client_actif,2,app_mobile,IDF,1304.0,30-45 ans,0.81,Très engagé
CLI04566,70,10,résilié,2,web,OCC,1947.0,60-80 ans,0.36,Peu engagé
CLI04567,19,12,client_actif,1,telephone,OCC,2561.0,18-30 ans,0.9019,Très engagé
CLI04568,46,6,client_actif,2,app_mobile,PACA,3682.0,45-60 ans,0.6588,Engagé
CLI04569,55,12,client_actif,1,web,OCC,2841.0,45-60 ans,0.7682,Très engagé
CLI04570,20,1,client_actif,2,app_mobile,BFC,2903.0,18-30 ans,0.7742,Très engagé
CLI04571,33,5,prospect,2,web,IDF,2803.0,30-45 ans,0.4394,Peu engagé
CLI04572,47,8,client_inactif,4,agence,PACA,3952.0,45-60 ans,0.3793,Peu engagé
CLI04573,57,19,client_actif,2,telephone,IDF,3257.0,45-60 ans,0.6434,Engagé
CLI04574,19,24,prospect,3,telephone,NAQ,2787.0,18-30 ans,0.2914,Peu engagé
CLI04575,34,1,client_inactif,2,app_mobile,NAQ,2261.0,30-45 ans,0.4787,Peu engagé
CLI04576,58,17,client_actif,4,telephone,PACA,1666.0,45-60 ans,0.5554,Engagé
CLI04577,79,15,prospect,2,app_mobile,ARA,4287.0,60-80 ans,0.5468,Engagé
CLI04578,29,24,client_actif,1,web,BFC,3523.0,18-30 ans,0.757,Très engagé
CLI04579,52,11,client_inactif,4,email,BFC,2626.0,45-60 ans,0.4771,Peu engagé
CLI04580,60,6,client_inactif,1,web,OCC,4415.0,45-60 ans,0.3384,Peu engagé
CLI04581,18,6,résilié,1,web,PACA,2793.0,,0.3075,Peu engagé
CLI04582,72,16,client_inactif,1,email,BFC,2065.0,60-80 ans,0.342,Peu engagé
CLI04583,62,12,prospect,3,web,OCC,3899.0,60-80 ans,0.4027,Peu engagé
CLI04584,32,10,client_actif,1,agence,IDF,1647.0,30-45 ans,0.8279,Très engagé
CLI04585,43,5,client_inactif,4,telephone,ARA,2439.0,30-45 ans,0.3375,Peu engagé
CLI04586,54,22,client_actif,2,app_mobile,OCC,1719.0,45-60 ans,0.6787,Engagé
CLI04587,38,13,client_actif,1,web,NAQ,2081.0,30-45 ans,0.532,Engagé
CLI04588,79,5,client_actif,2,app_mobile,NAQ,2980.0,60-80 ans,0.423,Peu engagé
CLI04589,66,5,client_actif,1,web,IDF,3103.0,60-80 ans,0.7123,Engagé
CLI04590,48,1,résilié,2,app_mobile,PACA,1808.0,45-60 ans,0.363,Peu engagé
CLI04591,42,21,client_actif,3,agence,OCC,4428.0,30-45 ans,0.6424,Engagé
CLI04592,40,19,client_actif,2,app_mobile,IDF,1200.0,30-45 ans,0.6842,Engagé
CLI04593,41,24,résilié,1,app_mobile,NAQ,2917.0,30-45 ans,0.4367,Peu engagé
CLI04594,74,14,client_actif,3,app_mobile,NAQ,2940.0,60-80 ans,0.7559,Très engagé
CLI04595,55,16,client_actif,3,app_mobile,NAQ,3037.0,45-60 ans,0.6879,Engagé
CLI04596,45,7,client_actif,3,telephone,ARA,3591.0,30-45 ans,0.6525,Engagé
CLI04597,38,4,client_inactif,3,web,ARA,1200.0,30-45 ans,0.3956,Peu engagé
CLI04598,71,16,client_inactif,1,telephone,NAQ,2103.0,60-80 ans,0.4558,Peu engagé
CLI04599,60,19,client_inactif,4,app_mobile,BFC,2936.0,45-60 ans,0.4192,Peu engagé
CLI04600,35,0,client_inactif,1,web,PACA,4333.0,30-45 ans,0.2004,Dormant
CLI04601,53,21,client_actif,1,web,ARA,2276.0,45-60 ans,0.6606,Engagé
CLI04602,52,17,client_inactif,3,app_mobile,OCC,2627.0,45-60 ans,0.4409,Peu engagé
CLI04603,62,14,client_inactif,4,agence,ARA,3453.0,60-80 ans,0.3665,Peu engagé
CLI04604,72,4,client_actif,3,web,OCC,1711.0,60-80 ans,0.8032,Très engagé
CLI04605,26,6,prospect,1,telephone,ARA,2820.0,18-30 ans,0.363,Peu engagé
CLI04606,70,17,résilié,1,app_mobile,NAQ,2705.0,60-80 ans,0.286,Peu engagé
CLI04607,55,5,client_inactif,2,telephone,OCC,2252.0,45-60 ans,0.3965,Peu engagé
CLI04608,75,21,client_inactif,4,web,PACA,3253.0,60-80 ans,0.16,Dormant
CLI04609,47,20,client_inactif,1,web,ARA,4741.0,45-60 ans,0.3762,Peu engagé
CLI04610,77,4,client_actif,3,web,ARA,2956.0,60-80 ans,0.7282,Engagé
CLI04611,61,18,client_actif,1,web,NAQ,1200.0,60-80 ans,0.6998,Engagé
CLI04612,51,9,client_actif,3,telephone,OCC,2016.0,45-60 ans,0.6167,Engagé
CLI04613,49,14,prospect,4,web,BFC,4131.0,45-60 ans,0.3386,Peu engagé
CLI04614,20,9,client_inactif,2,app_mobile,NAQ,2584.0,18-30 ans,0.2486,Dormant
CLI04615,20,15,client_actif,2,web,OCC,1744.0,18-30 ans,0.6598,Engagé
CLI04616,45,11,client_actif,3,app_mobile,ARA,3479.0,30-45 ans,0.7157,Engagé
CLI04617,61,17,client_actif,2,telephone,ARA,2225.0,60-80 ans,0.5387,Engagé
CLI04618,32,22,client_actif,3,agence,ARA,2832.0,30-45 ans,0.7533,Très engagé
CLI04619,58,0,client_actif,2,agence,ARA,1781.0,45-60 ans,0.6778,Engagé
CLI04620,40,15,client_actif,1,web,IDF,2424.0,30-45 ans,0.5648,Engagé
CLI04621,57,21,client_actif,3,telephone,ARA,2773.0,45-60 ans,0.4833,Peu engagé
CLI04622,28,5,client_actif,1,agence,ARA,2709.0,18-30 ans,0.5107,Engagé
CLI04623,65,2,résilié,4,app_mobile,BFC,3137.0,60-80 ans,0.3017,Peu engagé
CLI04624,49,1,client_actif,1,app_mobile,BFC,2981.0,45-60 ans,0.8351,Très engagé
CLI04625,75,1,client_actif,3,telephone,OCC,1883.0,60-80 ans,0.7884,Très engagé
CLI04626,76,12,client_actif,1,app_mobile,ARA,4317.0,60-80 ans,0.8817,Très engagé
CLI04627,74,8,client_actif,1,agence,ARA,2659.0,60-80 ans,0.8711,Très engagé
CLI04628,71,15,client_actif,1,app_mobile,OCC,1585.0,60-80 ans,0.7755,Très engagé
CLI04629,53,4,client_inactif,3,web,ARA,1200.0,45-60 ans,0.3312,Peu engagé
CLI04630,77,22,client_inactif,2,agence,ARA,2868.0,60-80 ans,0.5002,Engagé
CLI04631,50,20,client_actif,4,agence,NAQ,1966.0,45-60 ans,0.6685,Engagé
CLI04632,41,6,client_actif,1,app_mobile,IDF,3316.0,30-45 ans,0.8825,Très engagé
CLI04633,56,12,résilié,3,agence,OCC,2844.0,45-60 ans,0.2345,Dormant
CLI04634,51,19,client_inactif,3,web,NAQ,6345.0,45-60 ans,0.3995,Peu engagé
CLI04635,73,23,client_actif,1,agence,BFC,1665.0,60-80 ans,0.5774,Engagé
CLI04636,45,12,prospect,2,telephone,PACA,3752.0,30-45 ans,0.4974,Peu engagé
CLI04637,54,6,client_actif,2,telephone,PACA,1819.0,45-60 ans,0.5422,Engagé
CLI04638,24,9,client_actif,2,web,BFC,3548.0,18-30 ans,0.7158,Engagé
CLI04639,21,14,client_actif,1,app_mobile,IDF,4081.0,18-30 ans,0.6667,Engagé
CLI04640,54,20,client_actif,3,telephone,PACA,2490.0,45-60 ans,0.5286,Engagé
CLI04641,73,5,client_actif,1,app_mobile,IDF,2144.0,60-80 ans,0.8712,Très engagé
CLI04642,18,4,client_actif,3,app_mobile,PACA,2659.0,,0.8894,Très engagé
CLI04643,18,22,client_inactif,4,telephone,PACA,2131.0,,0.5061,Engagé
CLI04644,64,1,client_inactif,2,app_mobile,NAQ,4250.0,60-80 ans,0.2031,Dormant
CLI04645,37,20,client_actif,2,app_mobile,PACA,2622.0,30-45 ans,0.6999,Engagé
CLI04646,36,14,client_inactif,1,web,BFC,3196.0,30-45 ans,0.3268,Peu engagé
CLI04647,46,15,prospect,4,web,IDF,3222.0,45-60 ans,0.4844,Peu engagé
CLI04648,27,18,client_inactif,1,web,ARA,3603.0,18-30 ans,0.2214,Dormant
CLI04649,77,8,client_actif,2,telephone,ARA,2393.0,60-80 ans,0.7182,Engagé
CLI04650,35,21,prospect,5,app_mobile,ARA,3491.0,30-45 ans,0.4888,Peu engagé
CLI04651,45,18,client_actif,2,app_mobile,IDF,3971.0,30-45 ans,0.7476,Engagé
CLI04652,52,6,client_actif,3,telephone,IDF,2660.0,45-60 ans,0.8626,Très engagé
CLI04653,60,3,résilié,2,agence,ARA,1600.0,45-60 ans,0.4056,Peu engagé
CLI04654,64,2,client_actif,1,agence,BFC,4032.0,60-80 ans,0.5949,Engagé
CLI04655,48,23,client_actif,3,web,PACA,2956.0,45-60 ans,0.7495,Engagé
CLI04656,44,19,client_actif,1,telephone,ARA,2804.0,30-45 ans,0.6664,Engagé
CLI04657,79,10,client_actif,3,web,OCC,3409.0,60-80 ans,0.5601,Engagé
CLI04658,28,0,client_actif,1,web,IDF,4086.0,18-30 ans,0.6859,Engagé
CLI04659,66,5,client_actif,4,web,OCC,2600.0,60-80 ans,0.4466,Peu engagé
CLI04660,66,10,client_inactif,1,web,OCC,3930.0,60-80 ans,0.3525,Peu engagé
CLI04661,55,0,client_inactif,2,web,IDF,2865.0,45-60 ans,0.3413,Peu engagé
CLI04662,22,20,résilié,2,agence,ARA,3361.0,18-30 ans,0.4192,Peu engagé
CLI04663,25,6,client_actif,2,web,BFC,2254.0,18-30 ans,0.774,Très engagé
CLI04664,51,5,client_inactif,1,agence,NAQ,2572.0,45-60 ans,0.4844,Peu engagé
CLI04665,65,13,client_actif,2,web,OCC,3776.0,60-80 ans,0.8209,Très engagé
CLI04666,69,1,client_actif,1,web,ARA,1200.0,60-80 ans,0.5972,Engagé
CLI04667,73,3,client_actif,2,app_mobile,NAQ,3430.0,60-80 ans,0.7507,Très engagé
CLI04668,29,10,résilié,2,telephone,OCC,3142.0,18-30 ans,0.3236,Peu engagé
CLI04669,55,14,client_inactif,2,telephone,ARA,4295.0,45-60 ans,0.5269,Engagé
CLI04670,18,17,résilié,1,email,OCC,3705.0,,0.2497,Dormant
CLI04671,48,0,client_inactif,5,agence,ARA,2959.0,45-60 ans,0.2337,Dormant
CLI04672,21,2,résilié,2,agence,BFC,1655.0,18-30 ans,0.3591,Peu engagé
CLI04673,66,2,client_inactif,1,agence,PACA,2277.0,60-80 ans,0.437,Peu engagé
CLI04674,62,6,client_actif,2,agence,PACA,2596.0,60-80 ans,0.8115,Très engagé
CLI04675,67,0,client_actif,4,web,IDF,4143.0,60-80 ans,0.8183,Très engagé
CLI04676,22,24,client_actif,1,app_mobile,NAQ,3521.0,18-30 ans,0.6054,Engagé
CLI04677,47,10,prospect,3,app_mobile,OCC,2084.0,45-60 ans,0.5291,Engagé
CLI04678,73,5,client_actif,2,app_mobile,OCC,3163.0,60-80 ans,0.6297,Engagé
CLI04679,41,19,client_actif,1,app_mobile,ARA,2387.0,30-45 ans,0.8878,Très engagé
CLI04680,76,2,client_actif,3,web,NAQ,2219.0,60-80 ans,0.8298,Très engagé
CLI04681,20,18,résilié,2,app_mobile,OCC,3366.0,18-30 ans,0.321,Peu engagé
CLI04682,28,1,résilié,1,web,NAQ,2670.0,18-30 ans,0.4073,Peu engagé
CLI04683,62,17,client_actif,3,email,NAQ,1752.0,60-80 ans,0.7027,Engagé
CLI04684,21,11,client_actif,2,web,PACA,3544.0,18-30 ans,0.6038,Engagé
CLI04685,43,9,client_actif,4,web,OCC,2937.0,30-45 ans,0.7308,Engagé
CLI04686,44,4,client_actif,2,telephone,OCC,2470.0,30-45 ans,0.7936,Très engagé
CLI04687,63,8,client_inactif,3,app_mobile,IDF,4143.0,60-80 ans,0.2907,Peu engagé
CLI04688,71,1,client_actif,3,web,NAQ,3758.0,60-80 ans,0.4446,Peu engagé
CLI04689,60,1,client_actif,1,app_mobile,ARA,2909.0,45-60 ans,0.5097,Engagé
CLI04690,44,5,client_inactif,3,web,PACA,1259.0,30-45 ans,0.5313,Engagé
CLI04691,59,9,client_inactif,2,web,IDF,3799.0,45-60 ans,0.352,Peu engagé
CLI04692,68,17,prospect,1,web,PACA,2365.0,60-80 ans,0.4613,Peu engagé
CLI04693,67,11,client_inactif,2,app_mobile,ARA,2658.0,60-80 ans,0.1585,Dormant
