interaction_id,client_id,date,canal,type_interaction,duree_minutes,satisfaction,resultat
INT0039702,CLI04172,2024-05-24,web,souscription,2,6,succès
INT0039703,CLI04172,2024-01-27,agence,souscription,76,6,succès
INT0039704,CLI04172,2023-10-06,app_mobile,ouverture_app,12,10,succès
INT0039705,CLI04172,2024-12-22,agence,renouvellement,33,5,succès
INT0039706,CLI04172,2023-04-03,email,email_clique,12,6,en_attente
INT0039707,CLI04172,2024-02-27,agence,reclamation,37,6,succès
INT0039708,CLI04172,2023-02-03,agence,souscription,73,6,succès
INT0039709,CLI04172,2024-02-23,email,email_clique,9,7,succès
INT0039710,CLI04172,2023-05-09,telephone,appel_sortant,13,10,succès
INT0039711,CLI04172,2024-04-01,agence,souscription,83,7,succès
INT0039712,CLI04172,2023-11-27,agence,renouvellement,24,5,abandon
INT0039713,CLI04172,2024-02-07,telephone,appel_sortant,12,7,abandon
INT0039714,CLI04173,2024-09-18,web,visite_site,1,8,en_attente
INT0039715,CLI04173,2024-12-21,web,visite_site,8,6,succès
INT0039716,CLI04173,2024-09-27,web,souscription,10,3,succès
INT0039717,CLI04173,2024-05-11,web,espace_client,6,8,en_attente
INT0039718,CLI04173,2024-11-29,telephone,appel_sortant,26,6,succès
INT0039719,CLI04173,2023-04-09,web,devis_en_ligne,10,8,succès
INT0039720,CLI04173,2023-06-16,telephone,appel_sortant,5,7,abandon
INT0039721,CLI04173,2023-08-27,telephone,reclamation,14,7,succès
INT0039722,CLI04173,2024-11-22,web,devis_en_ligne,13,9,escalade
INT0039723,CLI04173,2024-03-24,web,espace_client,9,4,escalade
INT0039724,CLI04173,2023-02-27,web,devis_en_ligne,5,9,succès
INT0039725,CLI04173,2024-02-22,telephone,appel_entrant,28,4,succès
INT0039726,CLI04174,2023-04-23,telephone,reclamation,5,7,succès
INT0039727,CLI04174,2023-01-17,email,email_ignore,4,8,succès
INT0039728,CLI04174,2024-09-25,email,email_ouvert,9,7,succès
INT0039729,CLI04174,2024-06-26,email,reponse_email,11,6,en_attente
INT0039730,CLI04174,2024-12-11,agence,souscription,53,7,succès
INT0039731,CLI04174,2023-09-30,email,reponse_email,14,5,succès
INT0039732,CLI04174,2024-04-19,agence,rdv_conseiller,61,8,en_attente
INT0039733,CLI04174,2023-04-08,email,reponse_email,6,9,succès
INT0039734,CLI04174,2023-09-26,email,email_ignore,1,6,succès
INT0039735,CLI04174,2023-07-22,email,email_ignore,14,6,escalade
INT0039736,CLI04174,2024-01-16,email,email_clique,10,5,en_attente
INT0039737,CLI04174,2023-09-06,email,reponse_email,12,9,en_attente
INT0039738,CLI04174,2024-10-01,agence,reclamation,65,8,succès
INT0039739,CLI04174,2024-09-09,email,email_ouvert,10,7,succès
INT0039740,CLI04174,2024-09-04,email,email_ouvert,13,5,succès
INT0039741,CLI04174,2023-05-21,telephone,reclamation,29,8,succès
INT0039742,CLI04174,2023-01-13,email,email_clique,9,6,succès
INT0039743,CLI04174,2023-04-27,email,email_clique,5,8,succès
INT0039744,CLI04174,2023-05-18,agence,souscription,82,8,abandon
INT0039745,CLI04174,2023-03-02,email,reponse_email,12,4,en_attente
INT0039746,CLI04174,2023-11-22,email,reponse_email,11,5,en_attente
INT0039747,CLI04174,2023-08-20,email,email_ouvert,5,4,succès
INT0039748,CLI04174,2023-09-10,email,email_ignore,4,9,succès
INT0039749,CLI04175,2024-06-12,email,reponse_email,12,9,abandon
INT0039750,CLI04175,2023-02-26,agence,reclamation,86,7,succès
INT0039751,CLI04175,2024-04-04,agence,souscription,77,7,escalade
INT0039752,CLI04175,2023-10-07,app_mobile,consultation_contrat,1,3,abandon
INT0039753,CLI04176,2023-02-18,telephone,resiliation,14,6,succès
INT0039754,CLI04176,2023-04-30,telephone,resiliation,15,5,en_attente
INT0039755,CLI04176,2023-11-15,telephone,appel_sortant,10,6,succès
INT0039756,CLI04177,2024-04-05,app_mobile,declaration_sinistre,3,3,succès
INT0039757,CLI04177,2023-10-22,app_mobile,declaration_sinistre,6,2,succès
INT0039758,CLI04177,2023-08-28,app_mobile,consultation_contrat,2,5,succès
INT0039759,CLI04177,2024-11-17,app_mobile,consultation_contrat,5,5,succès
INT0039760,CLI04177,2024-10-02,telephone,reclamation,10,9,succès
INT0039761,CLI04177,2023-04-11,app_mobile,paiement,2,4,succès
INT0039762,CLI04177,2024-03-08,app_mobile,consultation_contrat,9,5,en_attente
INT0039763,CLI04177,2024-10-15,email,email_clique,6,7,escalade
INT0039764,CLI04177,2024-01-27,app_mobile,paiement,4,5,succès
INT0039765,CLI04177,2024-08-24,email,email_ignore,7,5,abandon
INT0039766,CLI04178,2023-07-10,agence,renouvellement,58,9,abandon
INT0039767,CLI04178,2023-05-31,app_mobile,paiement,2,6,succès
INT0039768,CLI04178,2023-08-23,app_mobile,paiement,12,5,en_attente
INT0039769,CLI04178,2023-12-07,email,email_clique,14,10,succès
INT0039770,CLI04178,2023-12-09,app_mobile,declaration_sinistre,3,4,succès
INT0039771,CLI04178,2023-09-17,web,espace_client,5,7,abandon
INT0039772,CLI04178,2023-07-27,app_mobile,consultation_contrat,12,4,abandon
INT0039773,CLI04178,2023-01-21,app_mobile,declaration_sinistre,14,6,succès
INT0039774,CLI04178,2024-03-11,app_mobile,consultation_contrat,9,6,succès
INT0039775,CLI04178,2024-12-09,app_mobile,declaration_sinistre,14,4,abandon
INT0039776,CLI04178,2023-12-07,app_mobile,paiement,12,6,en_attente
INT0039777,CLI04178,2024-08-01,telephone,resiliation,5,8,succès
INT0039778,CLI04178,2024-12-23,app_mobile,consultation_contrat,12,7,escalade
INT0039779,CLI04178,2024-03-28,app_mobile,consultation_contrat,12,2,succès
INT0039780,CLI04178,2024-05-30,telephone,appel_entrant,18,7,en_attente
INT0039781,CLI04178,2023-03-17,app_mobile,paiement,4,9,succès
INT0039782,CLI04178,2024-09-27,app_mobile,declaration_sinistre,13,6,abandon
INT0039783,CLI04178,2024-01-10,app_mobile,consultation_contrat,13,9,succès
INT0039784,CLI04178,2023-11-15,app_mobile,declaration_sinistre,2,3,succès
INT0039785,CLI04178,2024-02-12,app_mobile,declaration_sinistre,9,4,en_attente
INT0039786,CLI04178,2023-10-26,app_mobile,declaration_sinistre,12,8,en_attente
INT0039787,CLI04179,2024-06-03,app_mobile,ouverture_app,12,7,succès
INT0039788,CLI04179,2024-05-08,app_mobile,declaration_sinistre,12,7,succès
INT0039789,CLI04179,2024-05-14,email,email_clique,1,2,succès
INT0039790,CLI04179,2024-01-04,app_mobile,consultation_contrat,5,8,escalade
INT0039791,CLI04179,2023-04-04,web,espace_client,1,8,abandon
INT0039792,CLI04179,2024-11-22,app_mobile,ouverture_app,13,3,succès
INT0039793,CLI04179,2023-04-02,app_mobile,consultation_contrat,7,5,succès
INT0039794,CLI04179,2024-12-09,app_mobile,paiement,2,5,en_attente
INT0039795,CLI04179,2023-08-25,app_mobile,ouverture_app,12,3,succès
INT0039796,CLI04179,2023-10-12,app_mobile,paiement,9,3,succès
INT0039797,CLI04179,2023-05-22,app_mobile,declaration_sinistre,12,6,succès
INT0039798,CLI04179,2023-01-12,app_mobile,paiement,14,8,succès
INT0039799,CLI04179,2024-06-05,app_mobile,paiement,9,4,en_attente
INT0039800,CLI04179,2023-07-08,app_mobile,consultation_contrat,8,7,succès
INT0039801,CLI04179,2024-09-12,app_mobile,paiement,13,8,succès
INT0039802,CLI04179,2023-03-31,app_mobile,ouverture_app,14,7,succès
INT0039803,CLI04179,2023-12-06,app_mobile,ouverture_app,13,7,en_attente
INT0039804,CLI04179,2023-09-27,telephone,reclamation,20,7,succès
INT0039805,CLI04179,2024-05-20,app_mobile,declaration_sinistre,1,10,succès
INT0039806,CLI04179,2023-12-29,telephone,appel_entrant,17,5,succès
INT0039807,CLI04179,2024-10-06,app_mobile,consultation_contrat,7,7,succès
INT0039808,CLI04179,2023-05-04,app_mobile,declaration_sinistre,14,6,abandon
INT0039809,CLI04179,2023-03-01,app_mobile,consultation_contrat,13,4,succès
INT0039810,CLI04179,2024-10-08,app_mobile,paiement,8,8,en_attente
INT0039811,CLI04180,2023-08-09,email,email_ignore,10,8,succès
INT0039812,CLI04180,2023-07-09,web,souscription,3,4,succès
INT0039813,CLI04180,2023-07-30,agence,renouvellement,28,8,en_attente
INT0039814,CLI04180,2024-08-19,web,visite_site,6,6,succès
INT0039815,CLI04180,2023-08-25,web,souscription,6,6,succès
INT0039816,CLI04180,2023-10-20,web,devis_en_ligne,5,7,abandon
INT0039817,CLI04180,2023-12-27,web,souscription,4,7,succès
INT0039818,CLI04180,2024-08-17,web,espace_client,6,5,en_attente
INT0039819,CLI04180,2023-05-03,web,espace_client,13,6,succès
INT0039820,CLI04180,2023-01-30,email,email_ignore,6,6,en_attente
INT0039821,CLI04180,2024-06-05,web,devis_en_ligne,3,9,succès
INT0039822,CLI04181,2023-09-05,agence,souscription,50,8,escalade
INT0039823,CLI04181,2023-07-01,agence,rdv_conseiller,29,8,abandon
INT0039824,CLI04181,2024-03-15,agence,rdv_conseiller,40,8,en_attente
INT0039825,CLI04181,2024-09-13,agence,renouvellement,35,9,abandon
INT0039826,CLI04181,2023-11-14,agence,reclamation,30,8,succès
INT0039827,CLI04181,2024-03-01,app_mobile,declaration_sinistre,1,6,en_attente
INT0039828,CLI04181,2023-06-19,agence,souscription,78,7,succès
INT0039829,CLI04181,2024-02-27,agence,rdv_conseiller,57,7,succès
INT0039830,CLI04181,2023-02-25,agence,rdv_conseiller,51,7,succès
INT0039831,CLI04181,2023-11-03,email,email_ouvert,7,6,en_attente
INT0039832,CLI04181,2024-05-07,telephone,resiliation,15,8,succès
INT0039833,CLI04181,2023-02-11,email,email_clique,14,6,succès
INT0039834,CLI04181,2023-07-13,agence,renouvellement,46,8,succès
INT0039835,CLI04181,2023-03-14,agence,renouvellement,51,8,en_attente
INT0039836,CLI04181,2024-09-14,agence,rdv_conseiller,89,7,succès
INT0039837,CLI04181,2024-06-15,agence,souscription,89,7,abandon
INT0039838,CLI04181,2023-05-04,agence,rdv_conseiller,65,10,succès
INT0039839,CLI04181,2024-12-20,agence,reclamation,75,8,succès
INT0039840,CLI04181,2023-08-14,email,email_ignore,3,7,abandon
INT0039841,CLI04181,2024-04-28,telephone,reclamation,20,7,abandon
INT0039842,CLI04181,2024-07-27,agence,reclamation,21,8,succès
INT0039843,CLI04181,2024-11-11,agence,souscription,55,8,succès
INT0039844,CLI04181,2023-12-28,email,email_clique,4,4,abandon
INT0039845,CLI04181,2023-08-08,telephone,appel_sortant,21,5,abandon
INT0039846,CLI04182,2023-04-15,telephone,appel_entrant,17,8,succès
INT0039847,CLI04182,2023-06-04,telephone,appel_sortant,16,9,succès
INT0039848,CLI04182,2024-07-14,email,reponse_email,6,7,succès
INT0039849,CLI04182,2024-11-23,telephone,reclamation,13,6,succès
INT0039850,CLI04182,2023-05-16,telephone,resiliation,25,6,succès
INT0039851,CLI04182,2023-12-09,web,visite_site,7,6,succès
INT0039852,CLI04182,2024-03-05,app_mobile,ouverture_app,5,6,abandon
INT0039853,CLI04182,2023-02-16,telephone,reclamation,9,7,succès
INT0039854,CLI04182,2024-02-02,telephone,appel_entrant,22,5,succès
INT0039855,CLI04182,2024-11-06,telephone,reclamation,25,7,abandon
INT0039856,CLI04182,2023-10-16,web,devis_en_ligne,8,6,abandon
INT0039857,CLI04182,2023-10-17,telephone,reclamation,11,6,succès
INT0039858,CLI04182,2024-10-19,telephone,appel_sortant,17,4,succès
INT0039859,CLI04182,2024-10-21,telephone,appel_sortant,11,6,succès
INT0039860,CLI04182,2023-05-07,telephone,appel_entrant,22,6,en_attente
INT0039861,CLI04182,2023-01-25,app_mobile,ouverture_app,3,6,succès
INT0039862,CLI04182,2024-05-19,agence,rdv_conseiller,68,7,escalade
INT0039863,CLI04182,2024-04-06,telephone,appel_sortant,7,7,succès
INT0039864,CLI04182,2023-05-08,telephone,reclamation,10,5,en_attente
INT0039865,CLI04183,2023-04-24,web,espace_client,2,4,succès
INT0039866,CLI04183,2024-06-01,agence,renouvellement,43,7,succès
INT0039867,CLI04183,2024-01-14,web,espace_client,1,5,succès
INT0039868,CLI04183,2024-05-03,web,devis_en_ligne,7,6,abandon
INT0039869,CLI04183,2024-10-28,agence,souscription,36,5,succès
INT0039870,CLI04183,2024-07-02,web,devis_en_ligne,14,10,escalade
INT0039871,CLI04184,2023-12-15,web,devis_en_ligne,1,3,succès
INT0039872,CLI04184,2023-08-05,web,souscription,12,7,en_attente
INT0039873,CLI04184,2023-12-06,telephone,reclamation,4,6,succès
INT0039874,CLI04184,2023-05-05,telephone,appel_sortant,10,7,succès
INT0039875,CLI04184,2023-07-18,agence,renouvellement,19,5,succès
INT0039876,CLI04185,2024-07-06,agence,rdv_conseiller,28,7,succès
INT0039877,CLI04186,2023-08-02,email,email_clique,4,5,abandon
INT0039878,CLI04186,2024-08-07,email,email_ouvert,13,3,succès
INT0039879,CLI04186,2024-02-10,web,espace_client,1,2,succès
INT0039880,CLI04186,2024-10-06,web,visite_site,12,5,succès
INT0039881,CLI04186,2024-05-01,telephone,appel_entrant,18,8,succès
INT0039882,CLI04186,2023-12-22,web,devis_en_ligne,11,7,succès
INT0039883,CLI04187,2023-03-26,agence,renouvellement,89,9,succès
INT0039884,CLI04187,2024-06-21,web,souscription,10,5,succès
INT0039885,CLI04187,2023-06-15,agence,rdv_conseiller,17,7,succès
INT0039886,CLI04188,2023-02-05,agence,reclamation,49,7,succès
INT0039887,CLI04189,2023-06-21,web,devis_en_ligne,12,6,escalade
INT0039888,CLI04189,2023-03-11,web,espace_client,2,6,en_attente
INT0039889,CLI04189,2023-11-18,telephone,appel_sortant,6,4,succès
INT0039890,CLI04189,2023-11-30,app_mobile,declaration_sinistre,13,2,succès
INT0039891,CLI04189,2024-12-29,web,souscription,13,4,succès
INT0039892,CLI04190,2024-08-30,telephone,resiliation,26,8,abandon
INT0039893,CLI04190,2023-12-15,app_mobile,consultation_contrat,11,6,escalade
INT0039894,CLI04190,2024-11-18,web,devis_en_ligne,6,8,succès
INT0039895,CLI04191,2023-10-08,telephone,appel_sortant,13,8,succès
INT0039896,CLI04191,2024-05-02,app_mobile,declaration_sinistre,7,8,succès
INT0039897,CLI04192,2024-02-13,telephone,resiliation,18,7,succès
INT0039898,CLI04193,2023-06-08,agence,souscription,79,9,succès
INT0039899,CLI04193,2024-01-09,agence,souscription,70,9,succès
INT0039900,CLI04193,2024-06-25,web,visite_site,2,8,abandon
INT0039901,CLI04193,2023-01-12,agence,souscription,16,8,abandon
INT0039902,CLI04193,2024-10-23,agence,rdv_conseiller,29,8,succès
INT0039903,CLI04193,2024-07-01,agence,reclamation,73,5,en_attente
INT0039904,CLI04193,2024-03-02,agence,rdv_conseiller,74,5,abandon
INT0039905,CLI04193,2023-04-27,telephone,appel_entrant,9,9,succès
INT0039906,CLI04193,2023-08-24,agence,souscription,35,8,succès
INT0039907,CLI04193,2023-12-31,agence,souscription,19,5,abandon
INT0039908,CLI04193,2023-10-12,telephone,appel_sortant,27,8,succès
INT0039909,CLI04193,2023-01-29,web,visite_site,3,3,succès
INT0039910,CLI04193,2024-11-26,agence,souscription,25,7,abandon
INT0039911,CLI04193,2023-06-11,agence,reclamation,66,8,succès
INT0039912,CLI04193,2023-04-10,agence,renouvellement,49,7,en_attente
INT0039913,CLI04193,2024-11-20,telephone,reclamation,11,6,en_attente
INT0039914,CLI04193,2023-06-27,web,devis_en_ligne,6,4,succès
INT0039915,CLI04194,2024-04-25,telephone,appel_sortant,9,9,en_attente
INT0039916,CLI04194,2023-12-31,telephone,resiliation,17,6,en_attente
INT0039917,CLI04194,2024-08-04,telephone,resiliation,4,9,succès
INT0039918,CLI04194,2023-04-26,telephone,resiliation,10,7,abandon
INT0039919,CLI04194,2024-06-30,telephone,resiliation,14,7,en_attente
INT0039920,CLI04194,2024-05-16,telephone,appel_entrant,28,7,escalade
INT0039921,CLI04194,2023-08-19,web,visite_site,7,8,succès
INT0039922,CLI04195,2023-11-30,app_mobile,consultation_contrat,10,10,abandon
INT0039923,CLI04195,2023-05-20,web,devis_en_ligne,7,8,succès
INT0039924,CLI04195,2023-06-08,telephone,reclamation,20,8,succès
INT0039925,CLI04195,2023-01-31,email,email_ouvert,5,6,succès
INT0039926,CLI04195,2023-08-03,agence,souscription,43,8,succès
INT0039927,CLI04195,2024-09-13,web,devis_en_ligne,5,6,escalade
INT0039928,CLI04195,2024-09-05,agence,reclamation,79,8,en_attente
INT0039929,CLI04195,2024-06-18,web,devis_en_ligne,14,6,succès
INT0039930,CLI04196,2024-03-30,agence,renouvellement,38,7,abandon
INT0039931,CLI04197,2023-06-02,telephone,appel_entrant,15,6,succès
INT0039932,CLI04197,2023-09-25,web,espace_client,11,7,succès
INT0039933,CLI04198,2023-08-17,telephone,appel_entrant,27,7,en_attente
INT0039934,CLI04198,2023-04-21,agence,reclamation,80,7,succès
INT0039935,CLI04198,2023-09-21,app_mobile,ouverture_app,7,6,succès
INT0039936,CLI04198,2024-05-23,web,visite_site,12,7,succès
INT0039937,CLI04198,2023-02-04,app_mobile,paiement,11,3,succès
INT0039938,CLI04198,2024-02-15,telephone,appel_entrant,5,6,succès
INT0039939,CLI04199,2023-11-27,app_mobile,consultation_contrat,9,6,succès
INT0039940,CLI04199,2024-02-09,telephone,appel_sortant,20,7,succès
INT0039941,CLI04199,2023-11-28,telephone,appel_entrant,11,8,abandon
INT0039942,CLI04199,2023-03-20,telephone,appel_entrant,17,10,succès
INT0039943,CLI04199,2024-02-12,telephone,appel_entrant,14,6,abandon
INT0039944,CLI04199,2024-07-25,telephone,reclamation,26,8,succès
INT0039945,CLI04200,2023-09-23,app_mobile,paiement,11,3,succès
INT0039946,CLI04200,2023-10-12,app_mobile,ouverture_app,9,8,succès
INT0039947,CLI04200,2023-08-04,app_mobile,paiement,4,6,abandon
INT0039948,CLI04200,2024-07-31,app_mobile,ouverture_app,9,6,abandon
INT0039949,CLI04200,2023-12-23,agence,rdv_conseiller,20,8,succès
INT0039950,CLI04200,2023-07-02,app_mobile,consultation_contrat,1,5,escalade
INT0039951,CLI04200,2024-06-16,email,email_ignore,11,4,abandon
INT0039952,CLI04200,2024-08-12,web,souscription,4,6,succès
INT0039953,CLI04200,2023-12-12,app_mobile,ouverture_app,2,7,succès
INT0039954,CLI04200,2024-04-29,app_mobile,consultation_contrat,4,9,escalade
INT0039955,CLI04200,2024-07-14,app_mobile,consultation_contrat,4,9,abandon
INT0039956,CLI04200,2023-05-17,app_mobile,declaration_sinistre,1,9,abandon
INT0039957,CLI04200,2023-04-01,app_mobile,paiement,5,5,abandon
INT0039958,CLI04200,2023-01-06,email,email_ouvert,7,3,succès
INT0039959,CLI04200,2024-02-08,email,email_ignore,12,7,succès
INT0039960,CLI04200,2024-12-26,web,visite_site,14,8,succès
INT0039961,CLI04200,2024-11-30,app_mobile,paiement,2,2,succès
INT0039962,CLI04200,2023-10-19,agence,reclamation,19,7,succès
INT0039963,CLI04200,2024-02-28,app_mobile,declaration_sinistre,9,9,escalade
INT0039964,CLI04200,2024-05-20,web,visite_site,11,8,succès
INT0039965,CLI04201,2024-09-28,telephone,reclamation,4,5,succès
INT0039966,CLI04201,2024-05-03,telephone,resiliation,9,8,succès
INT0039967,CLI04201,2024-08-29,telephone,resiliation,14,9,succès
INT0039968,CLI04201,2024-06-19,telephone,reclamation,14,5,succès
INT0039969,CLI04201,2023-05-17,telephone,resiliation,10,7,succès
INT0039970,CLI04201,2024-04-07,telephone,reclamation,22,9,succès
INT0039971,CLI04201,2023-02-18,telephone,appel_entrant,28,7,succès
INT0039972,CLI04201,2023-03-17,telephone,appel_entrant,18,9,succès
INT0039973,CLI04201,2024-04-14,telephone,appel_sortant,28,5,succès
INT0039974,CLI04201,2024-12-29,telephone,appel_sortant,23,8,succès
INT0039975,CLI04201,2024-01-07,email,email_ouvert,11,7,abandon
INT0039976,CLI04201,2023-05-22,telephone,appel_entrant,15,7,abandon
INT0039977,CLI04202,2024-07-01,web,espace_client,2,3,en_attente
INT0039978,CLI04202,2024-10-03,app_mobile,consultation_contrat,10,5,succès
INT0039979,CLI04202,2024-10-25,telephone,appel_entrant,7,8,abandon
INT0039980,CLI04203,2024-11-15,web,visite_site,5,7,succès
INT0039981,CLI04203,2024-11-12,web,espace_client,9,6,succès
INT0039982,CLI04204,2024-05-23,app_mobile,declaration_sinistre,2,4,succès
INT0039983,CLI04204,2024-10-10,app_mobile,consultation_contrat,13,5,succès
INT0039984,CLI04204,2024-05-15,telephone,appel_sortant,5,8,succès
INT0039985,CLI04204,2024-03-04,web,visite_site,11,5,succès
INT0039986,CLI04204,2024-11-25,telephone,resiliation,17,7,succès
INT0039987,CLI04204,2023-12-13,telephone,appel_sortant,8,7,succès
INT0039988,CLI04204,2023-11-05,telephone,appel_entrant,18,4,en_attente
INT0039989,CLI04204,2024-09-26,web,souscription,2,10,succès
INT0039990,CLI04204,2023-08-29,telephone,resiliation,8,3,succès
INT0039991,CLI04204,2023-11-22,telephone,resiliation,3,5,succès
INT0039992,CLI04204,2023-01-22,telephone,reclamation,18,7,en_attente
INT0039993,CLI04204,2024-09-16,agence,renouvellement,79,7,succès
INT0039994,CLI04204,2023-11-25,telephone,appel_entrant,12,5,en_attente
INT0039995,CLI04204,2023-07-07,app_mobile,declaration_sinistre,2,7,abandon
INT0039996,CLI04205,2024-11-29,agence,rdv_conseiller,51,9,succès
INT0039997,CLI04205,2024-05-24,app_mobile,paiement,11,5,succès
