client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel
CLI04132,72,21,client_actif,2,app_mobile,PACA,3299.0
CLI04133,44,3,client_actif,2,web,ARA,2856.0
CLI04134,22,16,résilié,1,telephone,IDF,3944.0
CLI04135,42,8,prospect,3,web,NAQ,2770.0
CLI04136,20,3,client_actif,2,web,ARA,3417.0
CLI04137,50,6,prospect,3,telephone,PACA,1360.0
CLI04138,21,22,client_actif,2,telephone,OCC,1200.0
CLI04139,42,1,client_actif,3,web,ARA,1856.0
CLI04140,37,16,client_inactif,4,app_mobile,IDF,2403.0
CLI04141,51,23,client_actif,4,app_mobile,NAQ,2481.0
CLI04142,43,7,client_actif,2,agence,OCC,3783.0
CLI04143,79,22,client_actif,2,web,PACA,2446.0
CLI04144,79,14,prospect,1,app_mobile,IDF,2821.0
CLI04145,22,14,client_actif,4,email,OCC,2926.0
CLI04146,52,7,résilié,2,web,BFC,2232.0
CLI04147,78,15,client_inactif,1,telephone,BFC,2784.0
CLI04148,45,18,client_inactif,2,email,PACA,3746.0
CLI04149,46,10,client_inactif,1,web,IDF,3069.0
CLI04150,26,1,prospect,2,agence,NAQ,3334.0
CLI04151,69,22,client_actif,2,web,PACA,3100.0
CLI04152,55,23,prospect,1,agence,OCC,4282.0
CLI04153,67,16,client_actif,1,agence,IDF,1853.0
CLI04154,23,15,prospect,4,web,BFC,5051.0
CLI04155,36,24,client_actif,3,agence,BFC,3697.0
CLI04156,77,14,client_actif,3,telephone,ARA,3860.0
CLI04157,61,12,client_inactif,2,app_mobile,IDF,3979.0
CLI04158,74,14,client_inactif,3,web,OCC,3733.0
CLI04159,28,3,résilié,2,web,OCC,1639.0
CLI04160,19,15,prospect,1,app_mobile,ARA,1780.0
CLI04161,64,11,prospect,1,email,OCC,3429.0
CLI04162,61,3,client_actif,1,telephone,IDF,3320.0
CLI04163,61,2,client_actif,1,app_mobile,BFC,3597.0
CLI04164,26,21,client_actif,5,app_mobile,PACA,2842.0
CLI04165,38,16,client_actif,1,web,BFC,1614.0
CLI04166,41,21,client_actif,2,web,BFC,2701.0
CLI04167,51,17,client_actif,2,app_mobile,IDF,3467.0
CLI04168,39,24,client_actif,1,app_mobile,OCC,2572.0
CLI04169,20,17,client_actif,2,app_mobile,ARA,2796.0
CLI04170,29,22,client_actif,1,email,ARA,2827.0
CLI04171,45,16,client_actif,3,agence,NAQ,2330.0
CLI04172,47,11,client_actif,1,agence,ARA,2067.0
CLI04173,43,22,client_actif,2,web,ARA,4698.0
CLI04174,65,20,client_actif,3,email,OCC,4203.0
CLI04175,38,23,client_inactif,4,agence,PACA,3763.0
CLI04176,45,3,client_inactif,3,telephone,PACA,3174.0
CLI04177,73,11,client_actif,2,app_mobile,OCC,1896.0
CLI04178,43,22,client_actif,2,app_mobile,ARA,3599.0
CLI04179,79,21,client_actif,2,app_mobile,IDF,3804.0
CLI04180,50,20,client_actif,3,web,BFC,2490.0
CLI04181,38,19,client_actif,4,agence,BFC,1839.0
CLI04182,52,14,client_actif,1,telephone,PACA,3184.0
CLI04183,69,22,client_actif,2,web,OCC,3761.0
CLI04184,51,15,client_actif,3,web,IDF,2224.0
CLI04185,58,4,client_inactif,2,agence,ARA,3276.0
CLI04186,68,20,prospect,1,web,OCC,1983.0
CLI04187,64,14,client_inactif,2,agence,PACA,1777.0
CLI04188,35,16,prospect,2,agence,IDF,2984.0
CLI04189,75,17,prospect,5,web,IDF,2067.0
CLI04190,28,4,résilié,2,telephone,PACA,3187.0
CLI04191,74,12,résilié,1,app_mobile,IDF,1346.0
CLI04192,40,18,prospect,1,telephone,BFC,2029.0
CLI04193,65,12,client_actif,1,agence,PACA,3726.0
CLI04194,39,17,client_actif,2,telephone,BFC,3423.0
CLI04195,34,13,client_actif,2,web,OCC,3177.0
CLI04196,22,3,client_inactif,1,web,NAQ,2399.0
CLI04197,61,3,résilié,3,web,ARA,2812.0
CLI04198,28,19,client_actif,3,app_mobile,OCC,2598.0
CLI04199,47,19,client_actif,1,telephone,BFC,4900.0
CLI04200,32,18,client_actif,1,app_mobile,ARA,3085.0
CLI04201,44,12,client_actif,5,telephone,ARA,2110.0
CLI04202,52,11,résilié,2,web,BFC,2727.0
CLI04203,50,6,client_inactif,3,web,BFC,1288.0
CLI04204,37,24,client_actif,2,telephone,PACA,1200.0
CLI04205,78,11,client_actif,3,app_mobile,NAQ,4116.0
CLI04206,33,20,client_actif,3,agence,BFC,3046.0
CLI04207,51,3,prospect,3,web,ARA,2394.0
CLI04208,19,1,client_inactif,4,telephone,ARA,2776.0
CLI04209,52,1,client_actif,4,app_mobile,OCC,2706.0
CLI04210,57,4,client_actif,2,agence,NAQ,2861.0
CLI04211,73,22,client_actif,1,web,NAQ,3833.0
CLI04212,45,9,client_inactif,2,app_mobile,ARA,3282.0
CLI04213,64,9,prospect,3,telephone,NAQ,2431.0
CLI04214,56,8,client_inactif,3,telephone,OCC,1226.0
CLI04215,23,12,client_inactif,1,web,PACA,1898.0
CLI04216,26,6,résilié,1,web,ARA,3483.0
CLI04217,37,4,client_actif,3,app_mobile,IDF,4206.0
CLI04218,77,9,client_actif,1,web,ARA,2010.0
CLI04219,18,9,client_actif,2,agence,ARA,1874.0
CLI04220,25,5,client_actif,3,web,PACA,2411.0
CLI04221,72,18,client_actif,2,web,BFC,4406.0
CLI04222,40,20,client_actif,1,agence,BFC,2933.0
CLI04223,20,7,client_actif,1,app_mobile,IDF,2114.0
CLI04224,21,0,client_inactif,1,agence,IDF,2475.0
CLI04225,75,16,prospect,1,email,IDF,2325.0
CLI04226,42,6,client_actif,2,web,BFC,3434.0
CLI04227,64,13,client_inactif,2,agence,PACA,4558.0
CLI04228,55,20,client_inactif,1,web,NAQ,2918.0
CLI04229,32,20,client_inactif,1,app_mobile,IDF,3784.0
CLI04230,38,16,client_inactif,1,web,NAQ,1589.0
CLI04231,52,8,résilié,5,web,OCC,4907.0
CLI04232,74,16,client_actif,2,web,PACA,1595.0
CLI04233,70,4,client_actif,4,web,NAQ,3891.0
CLI04234,70,24,prospect,3,telephone,BFC,3105.0
CLI04235,63,19,prospect,2,agence,BFC,1668.0
CLI04236,69,7,client_actif,3,email,IDF,3551.0
CLI04237,31,5,prospect,1,app_mobile,IDF,2774.0
CLI04238,53,10,client_actif,3,web,NAQ,1979.0
CLI04239,29,18,client_actif,1,web,BFC,2810.0
CLI04240,34,3,prospect,3,web,NAQ,1315.0
CLI04241,56,17,résilié,1,web,OCC,2366.0
CLI04242,26,0,prospect,3,agence,PACA,1932.0
CLI04243,52,12,client_inactif,1,app_mobile,BFC,2636.0
CLI04244,77,13,client_actif,4,app_mobile,ARA,1242.0
CLI04245,30,23,résilié,1,web,BFC,1200.0
CLI04246,32,0,client_inactif,3,web,OCC,2036.0
CLI04247,35,10,client_actif,2,web,BFC,2766.0
CLI04248,68,16,client_actif,2,web,OCC,1924.0
CLI04249,50,3,prospect,2,agence,BFC,3215.0
CLI04250,23,11,résilié,4,web,OCC,3432.0
CLI04251,76,9,client_inactif,1,agence,IDF,2040.0
CLI04252,44,5,client_inactif,4,app_mobile,NAQ,4051.0
CLI04253,40,24,client_actif,2,web,BFC,2527.0
CLI04254,76,0,client_actif,3,telephone,PACA,4448.0
CLI04255,44,6,client_inactif,2,app_mobile,IDF,2566.0
CLI04256,51,20,client_actif,2,web,OCC,1791.0
CLI04257,73,15,client_actif,4,telephone,PACA,3905.0
CLI04258,63,23,prospect,2,web,IDF,1863.0
CLI04259,55,13,résilié,2,web,ARA,3824.0
CLI04260,31,22,prospect,1,agence,BFC,2909.0
CLI04261,53,19,client_actif,1,agence,BFC,2300.0
CLI04262,70,19,client_actif,2,web,OCC,2108.0
CLI04263,25,5,client_inactif,3,web,IDF,2722.0
CLI04264,79,21,client_actif,2,telephone,IDF,3412.0
CLI04265,52,24,client_actif,1,web,OCC,2764.0
CLI04266,36,4,prospect,2,web,ARA,4132.0
CLI04267,47,23,client_inactif,2,app_mobile,BFC,1742.0
CLI04268,31,20,résilié,2,telephone,NAQ,2713.0
CLI04269,76,17,client_inactif,4,web,ARA,3791.0
CLI04270,37,14,client_actif,3,agence,OCC,1716.0
CLI04271,66,5,résilié,1,app_mobile,NAQ,3736.0
CLI04272,42,24,client_actif,4,app_mobile,IDF,2818.0
CLI04273,57,18,client_actif,2,agence,ARA,2899.0
CLI04274,41,0,client_actif,3,email,ARA,2494.0
CLI04275,31,0,client_actif,1,web,BFC,1712.0
CLI04276,43,12,client_inactif,3,web,BFC,2729.0
CLI04277,55,2,client_actif,1,telephone,NAQ,2300.0
CLI04278,40,9,client_actif,2,agence,IDF,4172.0
CLI04279,39,20,client_actif,1,app_mobile,ARA,3259.0
CLI04280,65,2,prospect,1,app_mobile,NAQ,2831.0
CLI04281,74,8,client_actif,1,agence,ARA,3986.0
CLI04282,36,7,client_actif,1,agence,BFC,2749.0
CLI04283,63,2,prospect,1,telephone,IDF,3433.0
CLI04284,68,24,client_actif,3,app_mobile,IDF,3848.0
CLI04285,20,12,client_actif,1,web,PACA,2555.0
CLI04286,59,5,client_inactif,2,agence,NAQ,3191.0
CLI04287,36,12,client_actif,1,app_mobile,BFC,2407.0
CLI04288,26,22,client_inactif,4,app_mobile,BFC,3832.0
CLI04289,45,19,résilié,4,app_mobile,BFC,2775.0
CLI04290,37,19,client_inactif,1,web,OCC,4034.0
CLI04291,62,11,client_actif,2,app_mobile,ARA,2979.0
CLI04292,24,12,client_actif,1,agence,IDF,5091.0
CLI04293,31,1,résilié,4,agence,ARA,2164.0
CLI04294,26,20,client_actif,2,app_mobile,ARA,3574.0
CLI04295,76,23,client_actif,1,web,OCC,2761.0
CLI04296,77,22,client_actif,1,app_mobile,IDF,2597.0
CLI04297,72,15,prospect,1,agence,PACA,1200.0
CLI04298,74,22,résilié,2,app_mobile,BFC,2866.0
CLI04299,77,5,client_actif,3,agence,NAQ,1923.0
CLI04300,36,18,client_actif,2,app_mobile,ARA,2521.0
CLI04301,64,20,client_actif,2,web,OCC,1959.0
CLI04302,69,12,client_actif,1,agence,OCC,2079.0
CLI04303,31,16,prospect,1,web,NAQ,1835.0
CLI04304,73,22,client_actif,1,app_mobile,NAQ,1844.0
CLI04305,55,8,client_inactif,3,web,IDF,1368.0
CLI04306,70,16,client_actif,1,web,ARA,3139.0
CLI04307,78,1,client_inactif,2,app_mobile,ARA,2816.0
CLI04308,53,18,client_actif,1,app_mobile,NAQ,3437.0
CLI04309,57,18,client_actif,1,agence,BFC,2447.0
CLI04310,34,23,client_actif,2,agence,PACA,2206.0
CLI04311,47,6,client_actif,2,agence,ARA,2721.0
CLI04312,26,21,client_inactif,2,app_mobile,OCC,3432.0
CLI04313,50,9,client_inactif,2,agence,BFC,3070.0
CLI04314,73,9,client_actif,2,app_mobile,NAQ,2812.0
CLI04315,69,19,client_actif,1,app_mobile,ARA,3398.0
CLI04316,42,8,client_inactif,2,app_mobile,IDF,2805.0
CLI04317,31,16,client_actif,3,telephone,NAQ,2268.0
CLI04318,28,14,client_actif,1,web,OCC,3617.0
CLI04319,70,1,résilié,2,telephone,IDF,1676.0
CLI04320,52,3,client_actif,1,web,NAQ,1522.0
CLI04321,58,18,résilié,1,web,NAQ,2778.0
CLI04322,76,16,client_actif,2,web,ARA,2877.0
CLI04323,31,4,client_inactif,4,agence,IDF,3010.0
CLI04324,47,6,client_actif,4,web,NAQ,2505.0
CLI04325,58,17,client_actif,1,telephone,BFC,4018.0
CLI04326,21,20,client_actif,2,telephone,OCC,1451.0
CLI04327,76,21,client_actif,2,agence,IDF,2921.0
CLI04328,21,6,client_actif,1,app_mobile,BFC,3483.0
CLI04329,45,16,client_actif,3,telephone,ARA,4046.0
CLI04330,25,6,prospect,3,telephone,PACA,4001.0
CLI04331,19,3,client_inactif,4,app_mobile,NAQ,1813.0
CLI04332,58,7,client_actif,1,agence,PACA,3126.0
CLI04333,78,12,prospect,1,app_mobile,NAQ,2607.0
CLI04334,63,3,client_actif,3,app_mobile,BFC,2783.0
CLI04335,39,5,prospect,3,web,ARA,3821.0
CLI04336,58,24,client_actif,4,app_mobile,ARA,4510.0
CLI04337,73,4,prospect,1,web,ARA,3035.0
CLI04338,72,11,client_inactif,2,app_mobile,ARA,1200.0
CLI04339,33,3,prospect,2,agence,IDF,1298.0
CLI04340,46,23,client_actif,1,email,IDF,2758.0
CLI04341,79,8,client_inactif,2,email,NAQ,3698.0
CLI04342,66,3,client_inactif,2,app_mobile,IDF,2093.0
CLI04343,65,18,prospect,1,agence,NAQ,2628.0
CLI04344,47,23,client_inactif,1,web,IDF,4256.0
CLI04345,29,13,client_actif,2,agence,IDF,2443.0
CLI04346,52,4,client_inactif,2,web,IDF,4378.0
CLI04347,28,17,client_actif,4,web,OCC,2413.0
CLI04348,63,9,client_actif,1,agence,ARA,3614.0
CLI04349,67,24,résilié,1,web,OCC,2869.0
CLI04350,38,18,client_actif,5,web,IDF,3499.0
CLI04351,38,11,client_actif,4,telephone,IDF,4608.0
CLI04352,22,17,client_actif,1,web,OCC,3178.0
CLI04353,65,16,prospect,3,web,BFC,3935.0
CLI04354,37,23,prospect,1,web,NAQ,1995.0
CLI04355,54,10,prospect,1,web,ARA,1962.0
CLI04356,20,2,client_actif,1,web,NAQ,1331.0
CLI04357,61,22,client_actif,1,agence,BFC,1850.0
CLI04358,50,16,client_actif,3,web,ARA,4166.0
CLI04359,70,0,prospect,3,telephone,PACA,3098.0
CLI04360,78,14,client_actif,5,web,ARA,2559.0
CLI04361,26,8,résilié,3,app_mobile,NAQ,2984.0
CLI04362,78,14,client_actif,2,agence,ARA,3412.0
CLI04363,26,23,client_actif,3,agence,PACA,3501.0
CLI04364,21,2,client_inactif,5,agence,PACA,2997.0
CLI04365,52,21,client_inactif,3,telephone,IDF,4044.0
CLI04366,34,18,client_actif,3,web,PACA,1926.0
CLI04367,51,12,client_inactif,4,app_mobile,OCC,2484.0
CLI04368,41,11,client_actif,1,telephone,NAQ,3853.0
CLI04369,49,19,client_inactif,3,web,OCC,3661.0
CLI04370,18,0,client_actif,4,web,BFC,3134.0
CLI04371,25,20,client_actif,5,web,OCC,2311.0
CLI04372,62,16,prospect,1,agence,NAQ,3509.0
CLI04373,40,12,client_inactif,2,web,BFC,1982.0
CLI04374,64,0,client_actif,3,web,OCC,3864.0
CLI04375,57,9,client_actif,1,app_mobile,OCC,4170.0
CLI04376,29,14,client_actif,2,agence,BFC,2281.0
CLI04377,71,6,résilié,1,web,OCC,5129.0
CLI04378,29,21,client_inactif,1,web,PACA,1902.0
CLI04379,63,17,client_actif,2,agence,NAQ,2630.0
CLI04380,64,15,client_actif,2,telephone,NAQ,2608.0
CLI04381,32,13,client_actif,2,agence,NAQ,2707.0
CLI04382,58,17,client_actif,2,agence,OCC,4082.0
CLI04383,36,6,résilié,1,app_mobile,PACA,3194.0
CLI04384,43,16,prospect,1,web,NAQ,2052.0
CLI04385,69,17,client_actif,1,app_mobile,ARA,2898.0
CLI04386,46,11,client_actif,1,telephone,NAQ,3397.0
CLI04387,39,7,client_actif,2,app_mobile,IDF,3269.0
CLI04388,57,21,client_actif,3,telephone,ARA,3900.0
CLI04389,38,1,client_actif,1,email,NAQ,2880.0
CLI04390,68,6,prospect,1,web,OCC,3520.0
CLI04391,55,3,client_actif,3,web,NAQ,2672.0
CLI04392,37,17,client_actif,1,web,PACA,2218.0
CLI04393,74,5,client_actif,5,app_mobile,PACA,1773.0
CLI04394,46,8,prospect,3,web,NAQ,4210.0
CLI04395,68,8,client_inactif,1,telephone,OCC,1442.0
CLI04396,21,13,client_actif,1,web,OCC,3029.0
CLI04397,72,7,client_actif,2,web,OCC,3169.0
CLI04398,24,18,client_inactif,1,web,NAQ,1917.0
CLI04399,45,2,client_actif,1,telephone,NAQ,3611.0
CLI04400,45,17,client_actif,1,agence,IDF,1585.0
CLI04401,21,4,client_actif,3,telephone,PACA,2278.0
CLI04402,39,13,client_actif,2,email,ARA,3668.0
CLI04403,29,3,client_actif,1,app_mobile,ARA,1629.0
CLI04404,62,6,client_actif,3,web,PACA,3535.0
CLI04405,20,19,client_inactif,2,web,BFC,3804.0
CLI04406,39,24,client_inactif,2,web,IDF,3766.0
CLI04407,61,11,client_actif,1,agence,PACA,3137.0
CLI04408,19,1,prospect,2,web,IDF,2045.0
CLI04409,41,10,client_actif,5,web,BFC,1909.0
CLI04410,51,13,client_actif,1,agence,IDF,2347.0
CLI04411,44,21,prospect,1,agence,OCC,1200.0
CLI04412,72,22,client_inactif,1,agence,PACA,2821.0
CLI04413,58,15,client_actif,1,app_mobile,ARA,2696.0
CLI04414,18,19,résilié,2,telephone,NAQ,2868.0
CLI04415,25,5,client_inactif,3,app_mobile,BFC,2584.0
CLI04416,40,22,client_inactif,4,web,BFC,2959.0
CLI04417,55,3,client_actif,1,agence,NAQ,2871.0
CLI04418,23,14,client_actif,2,email,PACA,1486.0
CLI04419,39,23,client_actif,2,web,NAQ,3052.0
CLI04420,42,24,client_actif,2,app_mobile,IDF,2781.0
CLI04421,35,0,client_actif,2,app_mobile,NAQ,1247.0
CLI04422,34,6,client_actif,1,web,IDF,3605.0
CLI04423,78,24,client_actif,2,telephone,IDF,2532.0
CLI04424,29,11,client_actif,2,web,ARA,3372.0
CLI04425,23,9,client_inactif,3,agence,NAQ,2760.0
CLI04426,43,4,client_actif,3,agence,ARA,1200.0
CLI04427,44,11,prospect,1,app_mobile,NAQ,3025.0
CLI04428,25,17,client_actif,1,web,IDF,3247.0
CLI04429,36,9,résilié,4,web,NAQ,3853.0
CLI04430,77,5,client_actif,2,web,BFC,3627.0
CLI04431,59,11,prospect,4,web,BFC,3878.0
CLI04432,18,6,client_actif,1,web,ARA,3463.0
CLI04433,74,17,résilié,2,telephone,OCC,2358.0
CLI04434,46,1,client_inactif,2,app_mobile,BFC,2379.0
CLI04435,62,9,client_actif,4,agence,ARA,3690.0
CLI04436,66,14,client_actif,1,app_mobile,OCC,2450.0
CLI04437,52,11,client_actif,1,agence,PACA,3277.0
CLI04438,57,16,prospect,2,email,ARA,4338.0
CLI04439,31,3,client_actif,4,web,BFC,2244.0
CLI04440,52,6,client_inactif,4,telephone,BFC,3455.0
CLI04441,65,8,résilié,5,agence,NAQ,2077.0
CLI04442,62,18,client_actif,5,telephone,OCC,3328.0
CLI04443,37,22,prospect,1,agence,BFC,4252.0
CLI04444,73,6,client_actif,1,app_mobile,NAQ,4005.0
CLI04445,66,22,client_inactif,1,web,OCC,2453.0
CLI04446,30,1,client_inactif,1,web,ARA,4216.0
CLI04447,78,5,client_actif,3,app_mobile,ARA,2598.0
CLI04448,55,17,client_actif,4,email,NAQ,4860.0
CLI04449,66,5,client_actif,1,agence,ARA,2829.0
CLI04450,63,12,client_actif,2,web,NAQ,3397.0
CLI04451,66,18,client_inactif,4,telephone,IDF,3369.0
CLI04452,79,1,client_actif,2,agence,OCC,1815.0
CLI04453,25,11,client_inactif,1,web,NAQ,4039.0
CLI04454,60,14,client_actif,2,web,OCC,2998.0
CLI04455,37,13,client_inactif,2,web,IDF,2300.0
CLI04456,77,5,client_actif,2,telephone,OCC,2124.0
CLI04457,50,17,client_inactif,2,telephone,NAQ,2258.0
CLI04458,43,4,client_actif,1,web,ARA,2731.0
CLI04459,56,17,client_actif,5,web,OCC,1840.0
CLI04460,38,2,client_actif,2,agence,OCC,2065.0
CLI04461,70,2,client_actif,2,telephone,BFC,1245.0
CLI04462,66,21,client_actif,5,agence,BFC,2072.0
CLI04463,79,21,client_actif,1,agence,IDF,4028.0
CLI04464,59,9,résilié,1,web,PACA,3881.0
CLI04465,60,18,client_actif,3,app_mobile,ARA,3043.0
CLI04466,71,2,client_inactif,1,web,NAQ,4696.0
CLI04467,79,11,résilié,3,telephone,IDF,3893.0
CLI04468,58,15,prospect,1,app_mobile,NAQ,3191.0
CLI04469,26,16,client_actif,1,telephone,NAQ,3289.0
CLI04470,41,6,client_actif,2,app_mobile,OCC,2880.0
CLI04471,54,12,prospect,1,telephone,IDF,1667.0
CLI04472,66,23,client_actif,3,web,IDF,2560.0
CLI04473,58,1,résilié,2,app_mobile,BFC,1200.0
CLI04474,34,3,prospect,4,agence,ARA,1815.0
CLI04475,41,9,client_actif,3,web,PACA,4049.0
CLI04476,38,6,client_actif,1,telephone,NAQ,2870.0
CLI04477,68,23,client_inactif,3,app_mobile,ARA,1840.0
CLI04478,76,16,prospect,2,app_mobile,BFC,3274.0
CLI04479,56,19,client_actif,3,telephone,ARA,3344.0
CLI04480,72,5,client_actif,3,telephone,NAQ,4188.0
CLI04481,58,18,client_actif,2,app_mobile,OCC,4400.0
CLI04482,56,4,résilié,2,telephone,OCC,3503.0
CLI04483,30,9,client_inactif,2,web,NAQ,1437.0
CLI04484,28,8,prospect,1,web,BFC,4852.0
CLI04485,63,12,client_actif,1,app_mobile,BFC,4018.0
CLI04486,36,18,client_actif,2,app_mobile,IDF,3564.0
CLI04487,28,20,client_actif,1,app_mobile,PACA,2785.0
CLI04488,30,23,client_actif,1,web,OCC,1405.0
CLI04489,63,5,client_actif,1,app_mobile,PACA,2296.0
CLI04490,62,3,client_actif,2,telephone,ARA,2754.0
CLI04491,18,23,résilié,2,app_mobile,ARA,2439.0
CLI04492,57,2,prospect,3,email,NAQ,3784.0
CLI04493,61,2,résilié,2,agence,NAQ,2731.0
CLI04494,36,3,client_actif,2,web,NAQ,2101.0
CLI04495,29,24,client_actif,2,web,BFC,3251.0
CLI04496,25,4,client_inactif,3,web,OCC,2054.0
CLI04497,25,7,client_actif,2,telephone,PACA,1331.0
CLI04498,78,15,client_actif,5,web,ARA,3258.0
CLI04499,70,21,client_actif,4,web,PACA,2735.0
CLI04500,62,2,client_actif,3,telephone,OCC,2941.0
CLI04501,29,23,résilié,4,agence,PACA,4039.0
CLI04502,78,11,client_inactif,2,web,PACA,3026.0
CLI04503,65,24,prospect,2,web,BFC,3312.0
CLI04504,50,7,prospect,3,telephone,NAQ,2815.0
CLI04505,62,12,client_actif,3,telephone,BFC,3529.0
CLI04506,43,3,prospect,4,web,BFC,1200.0
CLI04507,56,13,client_actif,3,app_mobile,PACA,2103.0
CLI04508,45,13,prospect,5,telephone,PACA,2452.0
CLI04509,75,12,client_actif,1,agence,BFC,2369.0
CLI04510,22,5,prospect,3,telephone,PACA,2088.0
CLI04511,25,16,client_actif,3,app_mobile,BFC,2726.0
CLI04512,42,3,client_actif,3,telephone,IDF,2678.0
CLI04513,44,7,client_actif,1,web,BFC,2726.0
CLI04514,63,16,résilié,3,web,ARA,2980.0
CLI04515,40,2,client_inactif,4,agence,ARA,3248.0
CLI04516,47,16,client_actif,1,app_mobile,PACA,2102.0
CLI04517,62,8,prospect,2,telephone,BFC,2330.0
CLI04518,64,1,client_inactif,2,web,BFC,3630.0
CLI04519,40,24,résilié,5,telephone,NAQ,1952.0
CLI04520,66,12,client_inactif,2,web,NAQ,2073.0
CLI04521,64,19,prospect,1,agence,NAQ,2104.0
CLI04522,37,1,résilié,2,web,BFC,2620.0
CLI04523,35,19,client_actif,3,agence,BFC,3698.0
CLI04524,35,10,client_inactif,1,agence,ARA,3272.0
CLI04525,19,21,résilié,2,app_mobile,OCC,2014.0
CLI04526,21,14,client_actif,4,web,PACA,4432.0
CLI04527,47,10,résilié,4,app_mobile,ARA,2174.0
CLI04528,50,22,client_actif,1,telephone,NAQ,1341.0
CLI04529,53,2,résilié,5,web,ARA,4442.0
CLI04530,35,2,client_actif,3,web,ARA,2047.0
CLI04531,54,11,résilié,1,web,ARA,2700.0
CLI04532,36,23,prospect,1,telephone,NAQ,2679.0
CLI04533,64,4,client_inactif,1,app_mobile,OCC,3324.0
CLI04534,45,19,client_actif,3,web,IDF,1200.0
CLI04535,57,6,client_actif,1,agence,PACA,2529.0
CLI04536,37,6,client_actif,1,agence,PACA,2470.0
CLI04537,66,12,client_inactif,3,web,ARA,4072.0
CLI04538,50,8,client_actif,2,email,OCC,2311.0
CLI04539,29,24,client_actif,3,agence,NAQ,2511.0
CLI04540,75,20,client_actif,3,app_mobile,IDF,3484.0
CLI04541,68,12,résilié,1,app_mobile,IDF,3260.0
CLI04542,32,11,prospect,4,telephone,ARA,2148.0
CLI04543,58,12,client_actif,1,web,ARA,3186.0
CLI04544,56,23,client_actif,2,web,NAQ,2136.0
CLI04545,19,9,client_actif,2,web,NAQ,3523.0
CLI04546,46,0,client_actif,1,agence,BFC,2656.0
CLI04547,58,24,client_actif,5,app_mobile,NAQ,1669.0
CLI04548,27,7,client_inactif,2,agence,ARA,1200.0
CLI04549,19,21,client_inactif,1,web,OCC,2462.0
CLI04550,68,15,client_actif,4,agence,ARA,2095.0
CLI04551,28,12,prospect,2,agence,ARA,2584.0
CLI04552,30,2,client_actif,3,app_mobile,IDF,2756.0
CLI04553,27,2,client_actif,2,telephone,NAQ,1200.0
CLI04554,31,23,client_inactif,3,web,PACA,2143.0
CLI04555,35,4,client_actif,1,agence,NAQ,2684.0
CLI04556,68,10,client_actif,1,web,BFC,2890.0
CLI04557,71,6,client_actif,2,app_mobile,OCC,3518.0
CLI04558,26,20,client_inactif,1,email,OCC,3673.0
CLI04559,74,23,prospect,3,email,NAQ,2585.0
CLI04560,56,9,client_actif,2,web,NAQ,2667.0
CLI04561,45,9,prospect,1,app_mobile,ARA,2367.0
CLI04562,20,19,client_inactif,1,web,PACA,3390.0
CLI04563,37,1,résilié,3,telephone,ARA,2454.0
CLI04564,23,2,client_actif,3,app_mobile,IDF,1930.0
CLI04565,44,7,client_actif,2,app_mobile,IDF,1304.0
CLI04566,70,10,résilié,2,web,OCC,1947.0
CLI04567,19,12,client_actif,1,telephone,OCC,2561.0
CLI04568,46,6,client_actif,2,app_mobile,PACA,3682.0
CLI04569,55,12,client_actif,1,web,OCC,2841.0
CLI04570,20,1,client_actif,2,app_mobile,BFC,2903.0
CLI04571,33,5,prospect,2,web,IDF,2803.0
CLI04572,47,8,client_inactif,4,agence,PACA,3952.0
CLI04573,57,19,client_actif,2,telephone,IDF,3257.0
CLI04574,19,24,prospect,3,telephone,NAQ,2787.0
CLI04575,34,1,client_inactif,2,app_mobile,NAQ,2261.0
CLI04576,58,17,client_actif,4,telephone,PACA,1666.0
CLI04577,79,15,prospect,2,app_mobile,ARA,4287.0
CLI04578,29,24,client_actif,1,web,BFC,3523.0
CLI04579,52,11,client_inactif,4,email,BFC,2626.0
CLI04580,60,6,client_inactif,1,web,OCC,4415.0
CLI04581,18,6,résilié,1,web,PACA,2793.0
CLI04582,72,16,client_inactif,1,email,BFC,2065.0
CLI04583,62,12,prospect,3,web,OCC,3899.0
CLI04584,32,10,client_actif,1,agence,IDF,1647.0
CLI04585,43,5,client_inactif,4,telephone,ARA,2439.0
CLI04586,54,22,client_actif,2,app_mobile,OCC,1719.0
CLI04587,38,13,client_actif,1,web,NAQ,2081.0
CLI04588,79,5,client_actif,2,app_mobile,NAQ,2980.0
CLI04589,66,5,client_actif,1,web,IDF,3103.0
CLI04590,48,1,résilié,2,app_mobile,PACA,1808.0
CLI04591,42,21,client_actif,3,agence,OCC,4428.0
CLI04592,40,19,client_actif,2,app_mobile,IDF,1200.0
CLI04593,41,24,résilié,1,app_mobile,NAQ,2917.0
CLI04594,74,14,client_actif,3,app_mobile,NAQ,2940.0
CLI04595,55,16,client_actif,3,app_mobile,NAQ,3037.0
CLI04596,45,7,client_actif,3,telephone,ARA,3591.0
CLI04597,38,4,client_inactif,3,web,ARA,1200.0
CLI04598,71,16,client_inactif,1,telephone,NAQ,2103.0
CLI04599,60,19,client_inactif,4,app_mobile,BFC,2936.0
CLI04600,35,0,client_inactif,1,web,PACA,4333.0
CLI04601,53,21,client_actif,1,web,ARA,2276.0
CLI04602,52,17,client_inactif,3,app_mobile,OCC,2627.0
